,Name,Org,Sentence
2136,['Bill de Blasio'],['DOE'],['Mayor Bill de Blasio was asked about that lack of transparency at a Monday morning press conference and said the DOE would be issuing a report later in the day.']
2137,['Parris'],['3M'],"['Parris, 39, promised he could get millions of “genuine” masks made by 3M even though he knew fulfilling the orders would be impossible, the feds said.']"
2138,['Timothy Shea'],['District of Columbia'],"['“During this time of crisis, fraud or attempted fraud impacting services for veterans, who have selflessly served this country, is unconscionable,” District of Columbia US Attorney Timothy Shea said in a statement.']"
2139,['Chris'],"['CNN', 'CNN']","['He has a confrontational relationship with my brother he would say, ‘Chris on CNN attacks him’ and ‘CNN always attacks him,’ and he has personally attacked my brother, partially because of me, I think, and partially because of my brother’s reporting.']"
2140,['Taweesin Wisanuyothin'],['’s Center for COVID-19 Situation Administration'],"['A total of 2,579 coronavirus cases and 40 fatalities have been confirmed in Thailand since the outbreak began in January, Taweesin Wisanuyothin, spokesman for the government’s Center for COVID-19 Situation Administration, said on Monday.']"
2141,['Anthony Fauci'],"['WHO', 'Fox News']","['Dr. Anthony Fauci was tepid about placing blame directly on WHO, saying that he’d “prefer not to get involved,” in a Fox News appearance last Wednesday, but did acknowledge over the weekend that much had gone wrong that led to the pandemic.']"
2142,['Gottlieb'],"['Donald TrumpThe Washington Post', 'Getty Im Haley', 'Communist Party']","['Donald TrumpThe Washington Post via Getty Im\nHaley shared Gottlieb’s stance on Taiwan, saying in her Friday “Fox  Friends” appearance that the state’s warnings being ignored in favor of the word of China, especially given that China views Taiwan as a rogue province, showed how the agency gives the Communist Party special treatment.']"
2143,['David Nabarro'],"['WHO', 'NBC', 'Meet the Press', 'Communist Party']","['For WHO’s part, special envoy David Nabarro took to NBC’s “Meet the Press” Sunday to defend his organization’s handling of events, and taking the Chinese Communist Party’s word, saying they are not in a position to doubt the data given to them by other countries.']"
2144,['Jeong Eun-kyeong'],['the Korea Centers for Disease Control and Prevention'],"['Jeong Eun-kyeong, director of the Korea Centers for Disease Control and Prevention, said the virus may have been reactivated after remaining dormant in the patients, as opposed to them being reinfected.']"
2145,['Isamu Yamamoto'],"['Keio University', 'Faculty of Business and Commerce']","['Prof. Isamu Yamamoto of Keio University’s Faculty of Business and Commerce, who conducted the survey, said: “There is a risk that working hours will get longer if the boundaries between work and personal life become blurred.']"
2146,['Emma Bates'],['Facebook'],"['The family is “absolutely heartbroken,” the girl’s mom, Emma Bates, said on Facebook, adding “yet again we are in a position where we may lose our little girl if she doesn’t carry on fighting.']"
2147,['Wayne Bates'],['the Lancashire Telegraph'],"['“This alone breaks my heart that if things get worse our baby girl may be on her own when she needs her [mommy] and daddy by her side.”\n\nShe revealed in an earlier post that her baby has already had “open-heart surgery, congenital heart disease, collapsed lungs, failed kidneys, RSV, tracheomalacia, bronchomalacia,” saying “the list goes on.”\n\n“It’s hard to believe that my baby could go through so much in her short life,” dad Wayne Bates told the Lancashire Telegraph.']"
2148,['Jason Asay'],"['G-Tech Elevator Associates', 'Annie Wermiel/NY Post']","['I feel like we have a responsibility to help people, to serve the people that live here.”\xa0\n\nJason Asay, 46, foreman for G-Tech Elevator Associates in Manhattan\n\nAnnie Wermiel/NY Post\n“We have to keep the elevators running in the apartments and condominiums that are still occupied.']"
2149,['Anthony Causi'],['Knicks'],"['“Anthony Causi was a fixture at the Garden and one of the best photographers in the business,” the Knicks said in a statement.']"
2150,['Jason Zillo'],['Yankees’'],"['I don’t know how it fit on his sleeve,” said Jason Zillo, Yankees’ vice president of communications and media relations.']"
2151,['Johnson'],['Chequers'],"['But Johnson’s office said he will not immediately return to work and will recover at Chequers, the prime minister’s official country residence north of London.']"
2152,['Hancock'],['The Sun'],"['“I know they have cared for him as they would care for anybody in this country,” Hancock said, according to The Sun.']"
2153,['Kristi Noem'],['Smithfield'],"['South Dakota Governor Kristi Noem said on Saturday that 238\xa0Smithfield\xa0employees had active cases of the new coronavirus, accounting for 55% of the state’s total.']"
2154,['Ken Sullivan'],['Smithfield'],"['“It is impossible to keep our grocery stores stocked if our plants are not running,”\xa0Smithfield\xa0Chief Executive Ken Sullivan said in a statement on Sunday.']"
2155,['Linda Zhou'],['Rethink'],"['All Rethink staffers will have their temperatures taken each day, practice social distancing and work on food prep surfaces that are cleaned every hour, said Linda Zhou, who oversees Rethink’s safety practices.']"
2156,['Jozwiak'],['Rethink'],['“I am so happy to play a small part in figuring things out and learn something we can take into the future.”\n\nJozwiak says he expects Rethink to expand even more in the coming weeks as the coronavirus further weakens the economy.']
2157,['Rogin'],['Harris'],"['Politicians in Washington may bicker over the issue, but a new Harris poll “shows that, outside the Beltway, the coronavirus crisis is actually bringing Americans together on the China issue.” Left and right hold Beijing responsible and say it can’t be trusted, and “majorities in both parties also believe US manufacturers should pull back from China in the wake of the crisis.” Rogin suggests that “leaders in both parties should .']"
2158,['Trump'],"['FBI', 'the Los Angeles Times']","['The FBI and prosecutors in Pennsylvania uncovered the scheme while trying to determine whether the personal protective equipment could be seized under the Defense Production Act that President Trump invoked last month, the Los Angeles Times said.']"
2159,['Stephanie Buhle'],"['City Hall', 'Apple', 'Gothamist', 'Health Department']","['City Hall couldn’t immediately say how long the Big Apple’s supply would last, but a rep told Gothamist that the supply would likely dry up in “days, not weeks.”\n\n\nThe city has been reaching out to medical supply companies for more swabs, but has limited options, Health Department spokeswoman Stephanie Buhle told the outlet.']"
2160,['Mark Cuban'],['Shark Tank'],"['“Not all categories of business are suffering,” says billionaire investor and “Shark Tank” judge Mark Cuban.']"
2161,['Chris Sununu'],['Journal'],"['Chris Sununu said, the Journal reported.']"
2162,['JB Pritzker'],['Abbott'],"['JB Pritzker said he thought he had a deal with Abbott, which is headquartered in his state, for testing about 3,000 tests per day and 88,000 per month.']"
2163,['Mia Heck'],['Centers for Disease Control and Prevention'],"['Mia Heck, the spokesperson, said the states could order additional supplies through the US Centers for Disease Control and Prevention.']"
2164,['Megan Pfeiffer'],['FDNY'],"['But because of conditions [at the hospitals], people are refusing.”\n\nAnother FDNY paramedic — Megan Pfeiffer, who works in hard-hit Queens — said she’d encountered similar situations due to the pandemic.']"
2165,['Jeremy House'],['Housing Department'],"['“The need for affordable housing is critical, and that need will be even greater on the other side of this pandemic,” said city Housing Department spokesman Jeremy House.']"
2166,['Moses Gates'],['Regional Plan Association'],"['Moses Gates, a housing guru at the Regional Plan Association think tank, said that the ramifications of halting housing construction are minimal — as long as the break doesn’t last more than a few months.']"
2167,['Jack Roberts'],['VIN'],"['Jack Roberts — arrived with their plates covered, with officers instead recording their VIN numbers, the paper said.']"
2168,['Beshear'],['the Courier Journal'],"['“To our knowledge, 99.89% of all churches and all synagogues and all mosques in Kentucky have chosen to do the right thing,” Beshear said Saturday, saying he was “just doing my best to save lives.”\n\nMaryville appeared to be the only church to defy the ruling against in-person services, police told the Courier Journal.']"
2169,['Diana Berrent'],['The Post'],"['And we are tracking every study that’s going on around the country,” said the group’s founder Diana Berrent, a Long Island mom who chronicled her own coronavirus journey to The Post with daily diary entries.']"
2170,['Charlie'],['Dish'],"['“I think whatever rosy projections Charlie had are now very questionable,” said a source who expected to be part Dish’s lending group.']"
2171,['Gigi Sohn'],"['Dish', 'Public Knowledge']","['“The risk that Dish will build the network falls on consumers,” said Gigi Sohn of Public Knowledge.']"
2172,['Von Essen'],['FDNY'],"['At the same time Von Essen, who led the FDNY during the 9/11 terror attacks, said his biggest concern for New York City is the overwhelming of emergency-department docs and nurses.']"
2173,['Olive Veronesi'],"['Coors Light', 'KDKA']","['Olive Veronesi was snapped holding up a Coors Light can and a whiteboard saying, “I need more beer” at her home in Seminole, news station KDKA reported.']"
2174,['Brown'],['PBA'],"['As the two crooks began to flee the scene in a car, Officer Brown jumped on the hood in an attempt to stop them, the PBA said.']"
2175,['Cuomo'],['Pathways Nursing and Rehabilitation Center'],"['“When things are at their worst, sometimes people are at their best,” Cuomo said outside Pathways Nursing and Rehabilitation Center in Niskayuna just outside Albany while revealing the donation.']"
2176,['Wells’'],['Wells'],"['“Wells’ back office in India is essentially shuttered, so it can’t check off the boxes and process documents from the US it would normally handle,” said one lender, a Wells client.']"
2177,['Dick Bove'],['Odeon Capital'],"['In the current lockdown, there’s clearly heightened operational risk for US banks and companies with back offices in India, said Odeon Capital bank analyst Dick Bove.']"
2178,['Bravo'],"['Brisas del Caribe', 'Comfort', 'non-COVID']","['“We have this game where we decide where we would eat if we were able to leave the boat,” said Bravo, who is single and now based in Pensacola, Fla. “I tell them that the outer boroughs have the best food.” Though he’d love to grab some Puerto Rican food from Brisas del Caribe in his old neighborhood, the chaplain praises the Comfort cooks for a “pretty mean Taco Tuesday.”\n\nThe Comfort was initially slated to treat non-COVID patients, but the order changed and they pivoted to treating locals suffering from the virus.']"
2179,['Bill de Blasio'],['Gov'],"['Mayor Bill de Blasio stood his ground late Saturday on keeping schools closed until the fall, saying that the decision is the right move — despite a lecture earlier in the day from Gov.']"
2180,['Cuomo'],['Richard Harbus Schools'],"['Richard Harbus\nSchools may well remain closed for the year, but the decision must be for the entire metro area, including Long Island, Westchester and Rockland counties, and perhaps New Jersey and Connecticut, Cuomo said.']"
2181,['Maxwell'],['Venmo'],"['It only requires a yoga mat, light weights (1-2 pounders are fine, she said) and a squishy ball or “something you can squeeze.”\n\n“I don’t use [heavy] weights because my body type tends to bulk up, and you have to have light muscles to be able to jump up in the air,” said Maxwell, who accepts Venmo donations for the classes if anyone wants to give.']"
2182,['Miranda Barbot'],"['Department of Education', 'Fed-exed']","['The city Department of Education has Fed-exed about 70,000 iPads to students, leaving some\xa0 200,000 kids still lacking devices and/or Wifi, spokeswoman Miranda Barbot said Saturday.']"
2183,['Biden'],['Cuomentum'],"['If Biden decides to break his pledge, experts say it won’t be to add Cuomentum.']"
2184,['Boris Johnson'],['The Office of Prime Minister'],['The Office of Prime Minister needs better protection.”\n\nA spokesman for Boris Johnson said the prime minister’s health was a “private matter” and that it would be “inaccurate” to suggest he wasn’t examined by a physician before he was admitted to the hospital.']
2185,['Dmitry Peskov'],['Kremlin'],"['“The situation in both Moscow and St. Petersburg, but mostly in Moscow, is quite tense because the number of sick people is growing,” Kremlin spokesman Dmitry Peskov said in an interview last week on Russian state TV.']"
2186,['Lynam'],"['COVID-19', 'Northwell']","['There were 3,311 COVID-19 cases Saturday morning across the Northwell system, a number that dipped by 90 from the previous day, Lynam said.']"
2187,['Murphy'],['NJ Transit'],"['“We remain confident that the course we are on is the right one and that if we all continue with what we need to do — keeping our social distances, wearing a face covering, and otherwise staying home, we will win this war.”\n\n\n\t\t\t\n\t\t\t\nMurphy said he was signing an executive order directing NJ Transit and all private carriers to cut capacity on all trains, buses, light rail vehicles and paratransit vehicles to 50 percent of their maximum number.']"
2188,['Murphy'],['COVID-19'],"['Four EMTs from New Jersey have died from COVID-19, Murphy said.']"
2189,['Mark Treyger'],['City'],"['“I am imploring the mayor to make this information public immediately,” said City Councilman Mark Treyger, education committee chairman.']"
2190,['de Blasio'],"['DOE', 'Treyger']","['Mayor de Blasio has failed to track illnesses and hidden the DOE data to avoid responsibility for delaying the closure of city schools, Treyger said.']"
2191,['Gregory Floyd'],['the Teamsters Local 237'],"['That includes five school safety agents, said Gregory Floyd, president of the Teamsters Local 237, their union.']"
2192,['Garrido'],['the Parks Department'],['Garrido said the union had lost three members at the Parks Department.']
2193,['Sarrah Kaye'],['the Staten Island Zoo'],"['Sarrah Kaye, 35, is the general curator and veterinarian for the Staten Island Zoo and said there has been one upside of the pandemic: letting some animals roam free.']"
2194,['Joel Embiid'],['76ers'],"['Joel Embiid is another former client, and reports have said the 76ers finally may look to deal him this summer.']"
2195,['Mary Holland'],['Children’s Health Defense'],"['“I don’t think this virus fundamentally changes people’s deeply held concerns about vaccines,” said Mary Holland, vice-chair of the vaccine-critical group Children’s Health Defense.']"
2196,['Anthiony Almojera'],"['EMS Lt', 'EMS']","['Normally, those calls number 70 to 80 a day, said EMS Lt. Anthiony Almojera, vice- president of the EMS officers’ union.']"
2197,['Moses Taylor'],['Community Health Systems'],"['Moses Taylor, like many Community Health Systems hospitals, wasn’t prepared for the flood of contagious patients at the start of the coronavirus crisis, the nurses said.']"
2199,['Doug McMillon'],"['Walmart', 'NBC']","['“People are starting to need a haircut,” Walmart CEO Doug McMillon said on NBC’s “Today” show.']"
2200,['Kellie Childs'],"['the Bureau of Revenue Management', 'FDNY']","['Kellie Childs, who worked in the Bureau of Revenue Management, died from the deadly disease earlier in the week, the FDNY said.']"
2201,['Kasbani'],"['Center', 'the Jakarta Post']","['Continued eruptions could potentially occur, but there has been no detection of volcanic activity that could lead to greater eruption intensity,” Kasbani, the head of the Center, said, according to the Jakarta Post.']"
2202,['Albert Fox Cahn'],['the Surveillance Technology Oversight Project'],"['“We don’t have firewalls in place to prevent the information from being deployed to enforce criminal laws or collect taxes or deport undocumented Americans,” says Albert Fox Cahn, executive director of the Surveillance Technology Oversight Project.']"
2203,['Maher'],['HBO'],"['We can’t afford the luxury anymore of non-judginess towards a country with habits that kill millions of people,” Maher thundered Friday in a monologue at the end of his HBO show “Real Time.”\n\nThe longtime liberal said there were bigger “tainted fish to fry,” saying if the sun exploded many of the online lefties would whine about the first person who called it a dwarf star.']"
2204,['Kenneth Davis'],"['the Mount Sinai Health System', 'Davis’']","['Dr. Kenneth Davis, the CEO of the Mount Sinai Health System, and 15 members of his “executive leadership team” will reduce their salaries “for as long as necessary so that these dollars can be directed to our front lines in this fight,” the hospital said in a statement noting “this does not come close to closing the hundreds of millions of dollars being lost per month.”\n\nDavis’ compensation came to $5.6 million in 2018, including his salary of $2.4 million, a bonus of $1.5 million and $1.7 million in “other compensation,” according to the latest available tax filing.']"
2205,['Schumer'],['FEMA'],"['New York State, doctors and nurses, and all front line workers are putting their lives on the line every single day to fight this disease and save others.”\n\nIf the feds do waive the FEMA expenses, the state would save between $2 to $3 billion, Schumer’s office said.']"
2206,['David Grabowski'],['Harvard Medical School'],"['“It’s impossible to fight and contain this virus if we don’t know where it’s located,” said David Grabowski, a professor of health care policy at Harvard Medical School.']"
2207,['Patrick'],['First Division'],"['“The numbers just keep rising,” said Patrick, now a battalion chief in Manhattan’s First Division, as we lay in bed the other night, scrolling through the latest coronavirus statistics on our phones.']"
2208,['Boris Johnson'],['COVID-19'],"['British Prime Minister Boris Johnson was well enough to watch 11 hours of “The Lord of the Rings” trilogy this week, but his father warned his coronavirus-stricken son is “not out of the woods” yet after a bout in hospital intensive care — and said his experience with COVID-19 has been a wake-up call for Brits.']"
2209,['Johnson'],['the Sunday Times'],"['I think when he sees them he will be tremendously grateful for everyone’s kind wishes.”\n\nBy the end of the week, Johnson’s condition improved, and he was reportedly well enough to walk the hospital halls, do puzzles and watch movies, including the ’80s British comedy “Withnail and I” and the three “Lord of the Rings,” officials said, according to the Sunday Times.']"
2210,['Chris Coffey'],['Tusk Ventures'],"['It’s so natural that they don’t know how to stop,” said Chris Coffey, Democratic strategist at Tusk Ventures.']"
2211,['Theresa Greene'],['COVID-19'],"['Dr. Theresa Greene, who has tested negative for COVID-19, says she faces an impossible and “cruel” choice between working in the emergency room and seeing her child, according to 6 South Florida.']"
2212,['Coleman'],['Marriott'],['Coleman said he was eventually given a Metrocard by the shelter and told to make his way to a Marriott in Long Island City — a hotel providing temporary housing to homeless New Yorkers with coronavirus.']
2213,['Nate Ebner'],['Giants'],"['The Giants did not add a safety in free agency — Nate Ebner is a special-teams player — and Love said he certainly noticed this, not so much for how it affected him, but for how it affected the team.']"
2214,['Trump'],"['Javits', 'Comfort']","['President Trump, meanwhile, said both the Javits and Comfort are success stories.']"
2215,['Steven Hellman'],['NYPD'],"['You feel love from the city.”\n\n“It’s warming, actually, to see their faces,” said NYPD Deputy Inspector Steven Hellman of the hero medical workers.']"
2216,['Todd Lester'],['Forks of Elkhorn Baptist Church'],"['“Churches might be empty this Easter, but so is the grave,” said Todd Lester, pastor of Forks of Elkhorn Baptist Church.']"
2217,['De Blasio'],['NYC Health + Hospitals'],"['“It’s wonderful to see this support from the heartland of our country.”\n\nDe Blasio declined to say how much testing is currently available throughout the five boroughs, but characterized it as a “rarity.”\n\n\nThe city’s public hospital system, NYC Health + Hospitals, is already testing symptomatic employees who are isolating at home as well as workers who are asymptomatic but providing direct care to COVID-19 patients.']"
2218,['Anthony Fauci'],['the National Institute of Allergy and Infectious Diseases'],"['The idea that people should carry papers to prove they have tested positive for antibodies might “have some merit,” said Dr. Anthony Fauci, head of the National Institute of Allergy and Infectious Diseases.']"
2219,['Martin'],['New York University'],"['“We have now completed the review of the dozens of individual school and course-based fees for the purpose of determining refunds,” said New York University Executive Vice President Martin in an e-mail to students Friday.']"
2220,['Allyson Green'],"['Change.org', 'NYU']","['One school dean, Allyson Green, had e-mailed her student body March 18 saying that they would not be getting a tuition refund — and added a bizarre video of herself dancing to REM’s “Losing my Religion.’’\n\nIn response, a Change.org petition started by NYU students has garnered almost 5,000 more than signatures from people seeking the tuition relief.']"
2221,['Mario'],['Brookings'],"['His father Mario, who famously compared campaigning to poetry and governing to prose, would be proud at this son’s combination of the two,” the Brookings analysis said.']"
2222,['Kathryn Wylde'],['the New York City Partnership'],"['The nation’s economic recovery is going to depend on what happens here,” said Kathryn Wylde, CEO of the New York City Partnership.']"
2223,['Jeffrey Lurie'],['Eagles'],"['He overcame many obstacles in his life to enjoy success both as an athlete and as an entertainer,” Eagles chairman and CEO Jeffrey Lurie said in a statement.']"
2224,['Brown'],['Inquirer'],"['22 jersey and said Brown had been his favorite player, the Inquirer reported.']"
2225,['Karey Burke'],"['Disney', 'ABC Entertainment']","['We hope\xa0that we can help create some new unforgettable moments in everyone’s home in a way that only the magic of Disney can,” said Karey Burke, president, ABC Entertainment.']"
2226,['Andrew Mellen'],['Hell’s Kitchen'],"['“Clutter brings stress and anxiety into your life because you don’t know where things are,” says Andrew Mellen, a professional organizer based in Hell’s Kitchen.']"
2227,['Dickson'],['Pembley Joon'],"['“I’d usually go in semi-pajamas after an obligatory 10-second teeth brushing,” says Dickson, a hairdresser who owns Pembley Joon salon on the Lower East Side.']"
2228,['Lacher'],['Chemex'],"['Don’t be a snob\n\nYou don’t have to spend 30 minutes hovering over a Chemex to make a good cup, says Lacher, who opts for using an electric machine most mornings.']"
2229,['Scalise'],['Twitter'],"['“I was kind of proud of myself,” says Scalise, 23, who also used a beard trimmer and posted her work on Twitter.']"
2230,['Cheung'],['the Wahl Color Pro'],"['Get the right gear\n\nYou want to use a clipper (our experts recommend the Wahl Color Pro at $30.99) to “remove the bulk of the hair,” says Cheung.']"
2231,['Paul Bagdan'],"['Johnson  Wales University’s', 'College of Hospitality Management']","['“They’re really hurting,” Paul Bagdan, professor at Johnson  Wales University’s College of Hospitality Management, says of the workers.']"
2232,['Jenifer'],['CNN'],"['Nevertheless, they wrote in a recent email to customers to “please consider tipping above and beyond to reflect the extra effort of your shopper.”\n\n“These are affluent communities that I’m delivering to,” said Jenifer of Pennsylvania, who withheld her last name for fear of “retribution,” according to CNN.']"
2233,['Inslee'],['Covid-19'],"['“We requested this resource before our physical distancing strategies were fully implemented and we had considerable concerns that our hospitals would be overloaded with Covid-19 cases,” Inslee said in a press release.']"
2234,['Inslee'],['COVID-19'],"['But Washington’s early action to limit the spread of COVID-19 has helped the state to slow the disease’s infection rate and allowed hospitals to maintain the capacity to support a surge in patients, Inslee said.']"
2235,['Donie Anderson'],['Facebook'],"['“That’s the last time that’ll blow in the wind for a while,” Donie Anderson, who lives in the Dublin Mountains, said in a video he posted on Facebook.']"
2236,['Cohen'],"['a Special Housing Unit', 'Otisville Federal']","['Cohen, 53, was transferred on Wednesday to a Special Housing Unit at Otisville Federal prison to be disciplined, sources said.']"
2237,['Norgaise'],['Clorox'],"['Norgaise and her colleagues were given Clorox wipes for a while, but the office ran out by last week, she said.']"
2238,['Lisa Miles'],['Maximus'],"['It also denies that it has been lax in keeping workers safe, saying it has ramped up sanitizing in line with federal standards, and invested more resources in “safeguarding our employees,” according to Maximus spokeswoman Lisa Miles.']"
2239,['Dennis Trainor'],"['Maximus’', 'CWA District 1']","['“It is imperative that Maximus’ New York employees — who are working on the frontlines to help New Yorkers access health coverage in this time of crisis — not be required to put themselves and their families in harm’s way to perform their duties,” said Dennis Trainor, vice president of CWA District 1.']"
2240,['D’neil Schmall'],['COVID-19'],"['D’neil Schmall, who said she arrived in Manhattan last month to treat COVID-19 patients at the temporary hospital set up in Central Park, detailed what she described as the “worst shift” she’s spent working since her March 30 arrival.']"
2241,['Schmall'],['Facebook'],"['“I don’t know, I just feel like there’s only so much anyone can take,” a weeping Schmall said in the 8-minute video posted on her Facebook page Tuesday.']"
2242,['Schmall'],"['LinkedIn', 'UCLA']","['I’m tired of calling families and telling them that news.”\n\nSchmall, whose LinkedIn page says she attended UCLA, added that she feels “so much sadness” for her fellow nurses and health-care workers.']"
2243,['Rhonda'],['Irving'],"['Irving would require 24-hour rotating shifts of health care workers to come into the apartment and tend to him, while Rhonda has been strictly adhering to self-quarantine — not evening letting her sons visit her, the court papers say.']"
2244,['De Blasio'],['Office of [the] Medical Examiner'],"['De Blasio said that amid the coronavirus pandemic, which has now claimed the lives of more than 5,000 city residents, “There are people passing away, and there is no family member, no loved one, no friend, no one our Office of [the] Medical Examiner can find who has a connection to that person and is going to take responsibility for their burial.”\n\nHart Island is home to the nation’s largest public burial ground and has historically been the final resting place for the city’s anonymous and unclaimed dead.']"
2245,['de Blasio'],['the Rent Guidelines Board'],"['“I want to see the Rent Guidelines Board act quickly,” de Blasio said at a press conference in Queens.']"
2246,['Boccio'],['North Shore University Hospital'],"['And then I started to cry,” the elder Boccio said of the team’s April 2 trip to North Shore University Hospital, where they dropped off 200 meals.']"
2247,['Seltzer'],['Columbia University'],"['“He very well could be killing people.”\n\nOn April 1, 6 and 7 Seltzer — who teaches the trombone at Columbia University\xa0 — allegedly snuck guests into the building, all of which was caught on surveillance video, the court papers say.']"
2248,['Antony Black'],"['Delta', 'The Post']","['“We have evaluated your level of exposure, and because of this, you may continue to fly while self-monitoring for symptoms for 14 days.”\n\nDelta spokesman Antony Black told The Post in a statement: “Our employee communication was designed to inform our crews so that they hear from us first, protect the confidentiality of the potential employees/customers impacted and ensure that crews receive leader support, details on available resources as well as advice on next steps.”\n\nHe said the company also updated its “best practices” policy Friday.']"
2249,['Dermot Shea'],['Twitter'],"['“The best email I got this morning, that I woke up to, [was] we had more people coming back to work and going out sick,” Police Commissioner Dermot Shea said Friday in a Twitter QA.']"
2250,['Aleksander Wasik'],['the Polish Vending Association'],"['Aleksander Wasik, head of the Polish Vending Association, which represents vending machine makers and distributors in Poland, said he wanted to make sure that his employees keep their jobs.']"
2251,['Bill de Blasio'],['WNYC'],"['“The number of people we’ve lost feels like a wartime reality,” Mayor Bill de Blasio said on WNYC Friday.']"
2252,['Johnson'],['ICU'],"['Johnson had been rushed to the ICU after his condition worsened earlier this week so he would be near a ventilator should he need one, which he did not, officials said.']"
2253,['Foye'],['MTA'],"['“[Foye] affirmed to me that this was a very limited problem and I don’t understand how he can say that when I have all through the week heard these reports.”\n\nOver 5,200 MTA employees were out Thursday on COVID-19 quarantine, down from a high of over 6,000.']"
2254,['Doug McMillon'],['Walmart'],"['Toilet paper is rolling off Walmart’s shelves so fast that the retailer sold enough in the last five days to give every American one roll, CEO Doug McMillon said Friday.']"
2255,['Kim Woo-joo'],['Korea University Guro Hospital'],"['“The number will only increase — 91 is just the beginning now,” said Kim Woo-joo, professor of infectious diseases at Korea University Guro Hospital, adding that patients had likely “relapsed” rather than been reinfected.']"
2256,['Jung Ki-suck'],['Hallym University Sacred Heart Hospital'],"['“There are different interpretations and many variables,” said Jung Ki-suck, professor of pulmonary medicine at Hallym University Sacred Heart Hospital.']"
2257,['Yuan'],['Zoom'],"['In a blog post earlier this month, Yuan admitted that Zoom “did not design the product with the foresight that, in a matter of weeks, every person in the world would suddenly be working, studying, and socializing from home.”\n\nThe US officials told the magazine that there is “no evidence” that Zoom has been compromised by China — it routs some of its encryption keys through Chinese servers — but said that the platform’s security gaps may leave it vulnerable.']"
2258,['Bastian'],['Delta'],"['Delta is seeking even more volunteers and bolstering benefits given to workers while they’re gone, Bastian said.']"
2259,['Camacho'],['TSA'],"['Camacho’s age was not immediately available, a TSA spokeswoman said Friday.']"
2260,['James Bullard'],['St. Louis Fed'],"['Nearly 17 million Americans applied for jobless benefits in just three weeks, and some experts — such as St. Louis Fed president James Bullard — say the unemployment rate could climb as high as 30 percent in the second quarter.']"
2261,['Anthony Fauci'],"['the National Institute of Allergy and Infectious Diseases', 'Hill']","['Dr. Anthony Fauci, head of the National Institute of Allergy and Infectious Diseases, said Thursday that early projections estimating between 100,000 to 240,000 deaths from the virus are now less likely to occur, The Hill reported.']"
2262,['Trump'],['Stock Market'],"['President Trump, who has been telling voters that the US economy will leap back to life “like a rocket” after the coronavirus crisis is over, on Friday looked forward for a “really big bounce.”\n\n“This week, in only 4 days, we had the biggest Stock Market increase since 1974,” the president said in a tweet.']"
2263,['Paul Hudson'],['Sanofi'],"['“The COVID-19 pandemic is an unprecedented health and economic crisis which is shaking some of the very fundamentals of international solidarity and cooperation among countries,” Sanofi CEO Paul Hudson said in the statement.']"
2264,['Robert Redfield'],['CDC'],"['“We are working with the cruise line industry to address the health and safety of crew at sea as well as communities surrounding U.S. cruise ship points of entry,” CDC Director Robert Redfield said in a statement.']"
2265,['Stephen Gater'],['COVID-19'],"['I’ve been well kept and well looked after.”\n\nChamber’s grandson, Stephen Gater, said his “amazing” grandfather relied on his past as a soldier to beat COVID-19.']"
2266,['Colby Cave'],['Edmonton Oilers'],['The wife of Edmonton Oilers forward Colby Cave said Wednesday the family needs “a miracle” after the 25-year-old hockey star suffered a brain bleed and underwent surgery.']
2267,['Michel Aupetit'],['NPR'],"['“This message of hope is especially important in these days where we are particularly affected by the coronavirus, which is sowing anguish, death and paralysis in our country and the world,” Paris Archbishop Michel Aupetit said in a video press conference this week, according to NPR.']"
2268,['Emmanuel Macron'],"['Notre Dame', 'Forbes']","['Notre Dame’s restoration, which President Emmanuel Macron said would be completed by 2024, came to a halt ahead of the March 17 lockdown, according to Forbes.']"
2269,['White'],"['UFC', 'ESPN', 'Disney', 'ESPN']","['White on Thursday announced the cancellation of UFC 249 after he received calls from the “highest levels” of ESPN’s parent company, Disney, to “stand down,” he said in a taped interview with ESPN.']"
2270,['White'],['ESPN'],"['“ESPN has been very, very good to us,” White said, “and the powers that be there told me to stand down and not do this event next Saturday.']"
2271,['Trump'],['NFL'],"['As soon as we can, obviously.”\n\nTrump also said he believes the NFL season, which is due to kickoff in September, should start on time.']"
2272,['Bennish Brown'],['the Augusta Convention and Visitors Bureau'],"['“The Masters is a lifetime event that happens every year,” said Bennish Brown, CEO of the Augusta Convention and Visitors Bureau.']"
2273,['Nikki Johnson'],['A Family Affair Catering'],"['“There have been lots of reschedules and lots of cancellations,” said Nikki Johnson, owner of A Family Affair Catering in Augusta.']"
2274,['Brian Mahoney'],['the Metropolitan Golf Association'],"['“What a day,’’ Brian Mahoney, the executive director of the Metropolitan Golf Association, said Thursday night.']"
2275,['Mahoney'],['MGA'],"['No golf course can operate as a business.’’\n\nMahoney said the latest order is “confusing, because today, in our interpretation, didn’t really change what we knew three weeks ago.’’\n\n\nA joint statement authored by the MGA and released Thursday night read, in part: “Today’s guidance provides further information regarding whether a business enterprise is subject to a workforce reduction under the recent executive order.']"
2276,['Mazdack Rassi'],"['Milk Makeup', 'Milk Studios', 'Wu-Tang Clan']","['This city has given us everything, it’s our time to give back,” said Mazdack Rassi, co-founder of Milk Makeup and Milk Studios, on the brand’s collaboration with Wu-Tang Clan to raise money for the fund.']"
2277,['Tim Coolican'],['Milk Makeup'],"['At this unprecedented time, we are grateful to be able to give back to our community and support our brave first responders,” said Tim Coolican, Milk Makeup CEO, in a statement.']"
