,0,1,2,3,4
0,5192,5192,"['Xu has been writing extensive essays for years accusing Xi – who graduated from Beijing’s Tsinghua University, where Xu taught before being suspended for criticism of the Communist Party – of “betrayal” of the Chinese people for walking back the economic reforms pioneered by predecessor Deng Xiaoping, which allowed Chinese people to own private property and created Chinese Communist Party-sponsored millionaires but maintained the murderous policies against dissidents imposed by Mao Zedong.']",Mao Zedong,Tsinghua University
0,5227,5227,"['In a June 30 letter to Acting DHS Secretary Chad Wolf and ICE Acting Director Matthew T. Albence, 80 Democrats, including member of the Congressional Hispanic Caucus, said\xa0illegal alien parents should not be asked to give permission for their children to be released as they are held in detention.']",Matthew T. Albence,Rice University
0,5279,5279,"['Trevon Logan, who is black, said mask-wearing orders are\xa0“basically telling people to look dangerous given racial stereotypes that are out there.”\n\n“This is in the larger context of black men fitting the description of a suspect who has a hood on, who has a face covering on,” said Logan, an economics professor at Ohio State University.']",Logan,Ohio State University
0,5345,5345,"['“This is not just insulting to the #BlackLivesMatter movement, it is deeply embarrassing for Dominic Raab,” pronounced David Lammy, the Shadow Lord Chancellor and Shadow Secretary of State for Justice who has previously said that comparing Brexit-supporting Tories to Nazis is “not strong enough” and praised song lyrics describing the “evil” ancestry of white men.']",David Lammy,Pennsylvania State University
0,5346,5346,"['Reed said that Kim Wyman, Washington’s current secretary of state, told him that the other 49 states and Peurto Rico have reached out to her about setting up a mail-in voting system.']",Kim Wyman,Pennsylvania State University
0,5353,5353,"['The supposedly impartial Sky News broadcaster, who at one point in the interview said she “wanted to come over and give [Mrs Clinton] a hug” after spotting her at a restaurant following her 2016 election defeat, led the former Senator and Secretary of State by saying she wanted to ask her “specifically” about “the fact” that President Trump “used tear gas on the protesters” outside St. John’s Episcopal Church.']",Trump,Pennsylvania State University
0,5370,5370,"['For example, he noted that Washington state Secretary of State Kim Wyman told her that “it took her state five years to implement an entire vote-by-mail program.”\n\nDavis said that rushing towards a mail-in voting system before the November elections will cause “tremendous problems.” He explained that Wyman “and I both agree that there are states that, like Alabama and Lousiana, where we heard from their secretaries of state that they have anywhere of two percent to four percent that utilizes absentee ballots or mail-in ballots now.']",Wyman,Pennsylvania State University
0,5430,5430,"['Video from protest, estimated to be 15,000-strong at the time of publication, shows the Lincoln statue defaced with the graffiti\xa0reading “BLM” and naming George Floyd, Mike Brown, and other individuals said to have been killed wrongfully by the police.']",Mike Brown,University of Nebraska-Lincoln
0,5454,5454,"['The doctor declared that his conclusions are corroborated by studies from Milan’s Vita-Salute San Raffaele University as well as by Italian virologist Dr. Guido Silvestri, chair of pathology at Emory University in Atlanta, who has stated that the retreat of COVID-19 “continues undaunted.”\n\nZangrillo also said that to continue drawing attention to the coronavirus can wind up looking “ridiculous” from the perspective of clinical virology.']",Zangrillo,Emory University
0,5480,5480,"['Control the shipping lanes and ports, and you wield great power over the global economy.”\n\nIn an exclusive interview in May,\xa0Breitbart News’s Matt Boyle asked\xa0U.S Secretary of State Mike Pompeo about Beijing’s BRI and how the CCP uses the initiative to build “control of shipping lane[s] … all around the world” in its “geopolitical quest for control and dominance.”\n\nThe BRI represents the CCP’s “efforts to create control and influence around the world,” Pompeo said in agreement.']",Pompeo,Pennsylvania State University
