,0,1,2,3,4
0,3388,30855.0,"'Amid a global pandemic, they are actively pushing disinformation and bucking science to suggest that abortion is not essential or time-sensitive care.”\nNIFLA President Thomas Glessner, whose organization was involved in a Supreme Court case over the issue, maintains that deception is “never an option” for his affiliates.'",['Thomas Glessner'],Supreme Court of the United States
0,3390,30918.0,"'We should take care of workers who lose their jobs, and a workable compromise could be unemployment up to 100% of pay during this emergency,” Sasse explained, adding that Labor Secretary Eugene Scalia “needs to work on a solution with state unemployment agencies.'",['Eugene Scalia'],Bureau of International Labor Affairs
0,3393,30918.0,"'We should take care of workers who lose their jobs, and a workable compromise could be unemployment up to 100% of pay during this emergency,” Sasse explained, adding that Labor Secretary Eugene Scalia “needs to work on a solution with state unemployment agencies.'",['Eugene Scalia'],Bureau of International Labor Affairs
0,3394,30918.0,"'But Democrats, like House Speaker Nancy Pelosi, D-Calif., have already signaled they intend to push for an extension to that date, noting that a “Phase 4” package “must go further... extending and strengthening unemployment benefits.'",['Nancy Pelosi'],Congress—U.S. House of Representatives
0,3402,30944.0,"'""I think the American people deserve leaders who will work day in and day out for them,"" said McCarthy, who explained that he had sent House Speaker Nancy Pelosi, D-Calif., a letter suggesting safe ways to keep Congress open, including holding sessions in a larger auditorium and only calling back certain committees and certain members.\n'","['Nancy Pelosi', 'McCarthy']",Congress—U.S. House of Representatives
0,3403,30944.0,"'In an interview Wednesday on ""The Brian Kilmeade Show,"" Senate Majority Leader Mitch McConnell, R-Ky., said the Senate is planning to be back at work on Capitol Hill on Monday, though the Democrat-controlled House will not be resuming.\n'","['Mitch McConnell', 'R-Ky']",Senate
0,3416,30988.0,'A spokeswoman for the Bank told Politico that is has “no current financial interest in any Trump Organization properties” after all.\n',['Politico'],Bankruptcy Courts
0,3426,31072.0,"'Only 106 residents remained as of Monday, according to Brooke Karanovich, a spokeswoman for Health and Human Services -- leading some to believe the worst is over.\n\n      '",['Brooke Karanovich'],"Civil Rights, Department of Health and Human Services Office for"
0,3440,31197.0,"'Marcus Smith, president and CEO of North Carolina-based Speedway Motorsports, thanked Cooper for working with Charlotte Motor Speedway ""to get NASCAR back on track with the Coca-Cola 600 on Memorial Day weekend where it belongs.'",['Marcus Smith'],Defense Security Cooperation Agency (DSCA)
0,3441,31203.0,"'The SCRIPT Act will serve as a wake-up call by forcing Hollywood studios to choose between the assistance they need from the American government and the dollars they want from China.”\nSCRIPT stands for the Stopping Censorship, Restoring Integrity, Protecting Talkies Act, and Cruz plans to introduce it when the Senate resumes session, according to a Politico article that the senator posted across his social media accounts Tuesday.\n'",['Politico'],Senate
0,3443,31230.0,"'While sitting next to President Trump Tuesday, DeSantis said that adjusting his state from where it is now to phase one of the White House coronavirus reopening plan was “not a very big leap.'",['Trump'],White House
0,3444,31245.0,"'We’re talking about 20,000 people who work on Capitol Hill,” said John Lawrence, a former chief of staff to House Speaker Nancy Pelosi, D-Calif.'","['John Lawrence', 'Nancy Pelosi']",Congress—U.S. House of Representatives
0,3445,31245.0,"'I look forward to seeing all my colleagues next Monday,” Senate Majority Leader Mitch McConnell, R-Ky., said\xa0this week, as some in Congress wondered if it was as much a declaration as it was a threat. \n'","['Mitch McConnell', 'R-Ky']",Senate
0,3455,31339.0,"'Right now the House is hard at work for the next bill CARES 2, which must contain robust funding for state and local government to pay frontline workers,” House Speaker Nancy Pelosi, D-Calif., said in a call with reporters.'",['Nancy Pelosi'],Congress—U.S. House of Representatives
0,3477,31571.0,"'Following a media report that Amazon used data from its own sellers to sell competing products, Sen. Josh Hawley, R.-Mo., has written the Department\xa0of Justice, asking the agency to ""open a criminal antitrust investigation"" on\xa0the tech giant.\n'",['Josh Hawley'],Bureau of Justice Statistics
0,3495,31685.0,"'President Trump has addressed the importance of these and similar programs as part of a global health strategy, stating during a recent COVID-19 White House briefing “there would be tremendous death” if we pulled funding – and has suggested America may need to step in to provide additional support to countries battling COVID-19.\n'",['Trump'],White House
0,3510,31812.0,"'I never even thought of changing the date of the election,” Trump said during a news conference in the White House Rose Garden.'",['Rose Garden'],White House
0,3511,31821.0,"'We’re talking about 20,000 people who work on Capitol Hill,” said John Lawrence, the former chief of staff to House Speaker Nancy Pelosi, D-Calif.'","['John Lawrence', 'Nancy Pelosi']",Congress—U.S. House of Representatives
0,3513,31836.0,"'McConnell said that the Senate “must focus” on steps to strengthen its response to the coronavirus crisis, while warning that the upper chamber “cannot get distracted by pre-existing partisan wish-lists or calls to paper over decades of reckless decisions that had nothing to do with COVID-19.'",['McConnell'],Senate
0,3514,31836.0,"'The Senate has already stepped up but our work is not over.”\nMcConnell’s comments come after the Senate and House passed, and President Trump signed, the “Phase 3.5” interim emergency coronavirus relief package directed at small businesses and hospitals.\n'",['Trump'],Senate
0,3524,31915.0,"'The Senate has already stepped up but our work is not over.”\nMcConnell’s comments come after the Senate and House passed, and President Trump signed, the “Phase 3.5” interim emergency coronavirus relief package directed at small businesses and hospitals.\n'",['Trump'],Senate
0,3531,32031.0,"'""Look, these are not normal times and taking shots at the state and local governments, which are actually the fighters on the ground, isn\'t helpful to anybody,"" the\xa0lawmaker told “America’s Newsroom.""\nDingell was reacting to Senate Majority Leader Mitch\xa0McConnell, R-Ky., making\xa0a suggestion during a\xa0radio interview\xa0last week with Hugh Hewitt that states should declare bankruptcy.'","['Hugh Hewitt', 'Leader Mitch\\xa0McConnell', 'R-Ky']",Senate
0,3545,32084.0,"'We train our armed forces to be both physically fit and mentally fit,” said Defence People and Veterans Minister Johnny Mercer.'",['Johnny Mercer'],Court of Appeals for Veterans Claims
0,3552,32146.0,"'Concha told “Fox  Friends"" that it was ""bias of omission: not talking about something, interviewing somebody about something that obviously should be broached,” recalling the heavy focus on allegations against Supreme Court Justice Brett Kavanaugh.\n'","[""Brett Kavanaugh.\\n'""]",Supreme Court of the United States
0,3566,32265.0,"'President Trump refuted speculation that he intended to remove Health and Human Services Secretary Alex Azar from his post, instead tweeting Sunday evening, ""Alex is doing an excellent job!'","['Alex Azar', 'Trump']","Civil Rights, Department of Health and Human Services Office for"
0,3570,32312.0,"'(East Baton Rouge Parish Sheriff\'s Office via AP)\n      \n\n\nSpell was released from Parish Prison Tuesday on a $5,000 bond provided he “refrain from any and all criminal conduct, including but not limited to strictly abiding by the all emergency orders issued by the Governor of the State of Louisiana,"" The Advocate reported. \n'",['Parish Prison'],Administrative Office of the U.S. Courts
0,3572,32338.0,"'This is common sense the American people can very well understand: When Americans need jobs, Americans must come first,” said White House spokeswoman Kayleigh McEnany.\n'","[""Kayleigh McEnany.\\n'""]",White House
0,3582,32407.0,"'A spokeswoman for state Senate Majority Leader Mike Shirkey, a Republican from Clarklake Country, said his leadership\xa0""would not support or encourage any senator to display an insensitive symbol on the Senate floor.'",['Mike Shirkey'],Senate
0,3589,32439.0,"'The veteran-owned business caught the\xa0attention of the White House last year and Wayne was invited to represent Alabama at the White House\'s ""Made in America Showcase.'",['Wayne'],White House
0,3590,32443.0,"'The veteran-owned business caught the\xa0attention of the White House last year and Wayne was invited to represent Alabama at the White House\'s ""Made in America Showcase.'",['Wayne'],White House
0,3599,32491.0,"'I’m hearing they used old documents,” Trump said when asked about Kim during the White House’s daily coronavirus press briefing.'",['Kim'],White House
0,3600,32531.0,"'On Friday, The Washington Post reported that White House adviser Stephen Miller is also looking at\xa0a way to expand the restrictions to include guest worker visas, as well as breaking the chain of so-called “chain migration” or family-based migration\nMiller reportedly told Trump surrogates during a call that more measures were under consideration that would restrict guest worker programs, but the “the most important thing is to turn off the faucet of new immigrant labor.'",['Stephen Miller'],White House
0,3602,32543.0,'The Post reported that Reade “did not mention the alleged assault or suggest there was more to the story” when she previously told the paper',['Reade'],Military Postal Service Agency
0,3614,32695.0,"'After Pelosi touted the fourth relief bill passed by Congress, which provides $25 billion for coronavirus testing, Maher pointed to the $2.7 trillion that has already been spent, telling the speaker he knows ""Congress controls the purse strings"" but that he ""can\'t imagine there\'s much left in the purse.'",['Maher'],Congress—U.S. House of Representatives
0,3615,32695.0,"'After Pelosi touted the fourth relief bill passed by Congress, which provides $25 billion for coronavirus testing, Maher pointed to the $2.7 trillion that has already been spent, telling the speaker he knows ""Congress controls the purse strings"" but that he ""can\'t imagine there\'s much left in the purse.'",['Maher'],Congress—U.S. House of Representatives
0,3619,32746.0,"'The 36-year-old actor recently opened up to People magazine about meeting Brad Pitt at the star\'s premiere for his 2019 film, ""Once Upon a Time... in Hollywood.'",['Brad Pitt'],Energy Star Program
0,3623,32820.0,"'This afternoon, Secretary Esper received a verbal update from the acting Secretary of the Navy and the Chief of Naval Operations on the Navy’s preliminary inquiry into the COVID-19 outbreak on the USS Theodore Roosevelt,"" said Pentagon spokesperson Jonathan Rath Hoffman.\xa0'","[""Jonathan Rath Hoffman.\\xa0'""]",Pentagon Force Protection Agency
0,3635,32904.0,"'Cahill emphasized that ""our goal is to ensure that we put Joe Biden in the best position possible to beat Donald Trump, and this joint fundraising agreement allows us to do just that.”\nDNC chairman Tom Perez praised Nanda, who’s tenure at the party included the 2018 midterm elections, when Democrats won back the House of Representatives.\n'",['Tom Perez'],House of Representatives
0,3656,33084.0,"'President Trump has repeatedly said that Americans should consult with medical doctors regarding coronavirus treatment, a point that he emphasized again during yesterday’s briefing,” White House Press Secretary Kayleigh McEnany said\xa0in a statement.'",['Kayleigh McEnany'],White House
0,3659,33109.0,"'The same day, Treasury Secretary Steven Mnuchin told reporters at a press conference that the loans were not intended for companies that have “access to liquidity and other sources.'",['Steven Mnuchin'],Department of the Treasury
0,3667,33151.0,"'I’m hearing they used old documents,” Trump said when asked about Kim during the White House’s daily coronavirus press briefing.'",['Kim'],White House
0,3668,33151.0,"'no reason not to assume” that Kim Jong Un is still in\xa0control of the country,\xa0noting that the Pentagon has not received any intelligence to suggest otherwise.\n'",['Kim Jong Un'],Pentagon Force Protection Agency
0,3679,33262.0,"'In Africa, COVID-19 cases surged 43 percent in the past week to 26,000, according to John Nkengasong, director of the Africa Centers for Disease Control and Prevention.'",['John Nkengasong'],Centers for Disease Control and Prevention (CDC)
0,3686,33388.0,"'""To say we delayed this, no, you delayed this,"" Pelosi said, directing her ire at the Republicans and singling out Senate Majority Leader Mitch McConnell.\n'",['Mitch McConnell.\\n'],Senate
0,3690,33461.0,"'We’re looking at a lot of kegs in my distributor’s warehouse that are getting to that point where we have to look at options, and the top option is to dump it all,” Jamie Tenny, co-owner of COAST Brewing Company in North Charleston, told The Post and Courier in a Wednesday interview.'",['Jamie Tenny'],Military Postal Service Agency
0,3695,33474.0,"'In July, Amazon\'s associate general counsel Nate Sutton testified before House lawmakers and in response to a question from Congresswoman Pramila Jayapal, D-Wash., about the company\'s use of third-party seller data, he said: ""We do not use any of that specific seller data in creating our own private brand products.'","['Nate Sutton', 'D-Wash', 'Congresswoman Pramila Jayapal']",Congress—U.S. House of Representatives
0,3708,33553.0,"'Senate Majority Leader Mitch McConnell, R-Ky., came under fire on Wednesday after saying he\xa0would ""certainly be in favor"" of allowing blue states to declare bankruptcy because ""it saves some cities.'","['Mitch McConnell', 'R-Ky']",Senate
0,3711,33561.0,"'To say we delayed this, no, you delayed this,"" Pelosi said, directing her ire at the Republicans and singling out Senate Majority Leader Mitch McConnell.\n'",['Mitch McConnell.\\n'],Senate
0,3712,33561.0,"'""I want to correct that record,"" Pelosi said Thursday on the House floor, ""because nothing could be further from the truth.'",['Pelosi'],Congress—U.S. House of Representatives
0,3734,33739.0,"'The biggest issue is that people are picking up COVID-19 from other people,” Roberts tells The Post.'",['Roberts'],Military Postal Service Agency
0,3735,33740.0,"'The view that the crisis should be an axis for deep, long-lasting change was on display during negotiations over the $2 trillion stimulus package, in which House Majority Whip Jim Clyburn reportedly said that the package was “a tremendous opportunity to restructure things to fit our vision.”\n'",['Jim Clyburn'],Congress—U.S. House of Representatives
0,3759,33945.0,"'This is common sense the American people can very well understand when Americans need jobs, Americans must come first,” said White House spokeswoman Kayleigh McEnany.\n'","[""Kayleigh McEnany.\\n'""]",White House
0,3765,33974.0,"'They’re not giving people a second chance to live anymore,"" Oren Barzilay, the president of Local 2507, Uniformed EMT’s, Paramedics  Fire Inspectors Union, told the Post.'",['Oren Barzilay'],Military Postal Service Agency
0,3766,33976.0,"'House Minority Whip Steve Scalise, R-La., joined\xa0""Your World with Neil Cavuto"" Wednesday to discuss\xa0the ""Phase 3.5"" coronavirus aid bill, which would\xa0replenish funds for\xa0the Paycheck Protection Program (PPP) meant to aid small businesses struggling with the coronavirus pandemic.\n'",['Steve Scalise'],Congress—U.S. House of Representatives
0,3770,34029.0,"'To preserve the health of Americans, we must preserve the health of our economy,"" President Trump said at a White House press briefing last week.'",['Trump'],White House
0,3780,34075.0,"'There’s absolutely no reason at all that the CDCs around the world shouldn’t unite and have access to enabling technology to proactively find antibody therapeutic candidates to diseases,” Hobbs said, refering to the Centers for Disease Control and Prevention.'",['Hobbs'],Centers for Disease Control and Prevention (CDC)
0,3783,34096.0,"'Dr. Marc Siegel told “Outnumbered’ on Wednesday that while the Centers for Disease Control and Prevention believes the coronavirus will have a second wave later in the year, the “good news” is that the United States is seeing “flattening of cases"" and will be better prepared.\n'",['Marc Siegel'],Centers for Disease Control and Prevention (CDC)
0,3785,34102.0,"'I assume Kim Jong Un is still in full control of the Korean nuclear force and the Korean military forces,” Hyten told reporters Wednesday, noting that the Pentagon has not received any intelligence to suggest otherwise.\n'",['Hyten'],Pentagon Force Protection Agency
0,3786,34105.0,"'New York Gov. Andrew Cuomo, a Democrat, said in his daily coronavirus briefing Monday that Trump told him ""he\'s going to work very hard"" to secure funding for states in what Pelosi referred to as CARES 2, another massive stimulus bill that many in Congress, along with Trump, hope to pass once legislators return\xa0to Washington, D.C., on May 4.\n'",['Andrew Cuomo'],Congress—U.S. House of Representatives
0,3788,34105.0,"'TO STATE ECONOMIES\'\n""Democrats are disappointed that the Administration has not agreed to more funding for state, tribal, and local governments on the front lines of this crisis who desperately need an infusion of funds to pay the essential workers who keep us safe,"" House Speaker Nancy Pelosi, D-Calif., and Senate Minority Leader Chuck Schumer, D-N.Y.,\xa0said in a joint statement Tuesday.\n'","['Nancy Pelosi', 'D-N.Y.,\\xa0said', 'Chuck Schumer']",Senate
0,3802,34256.0,"'The WHO repeatedly covered up for China and parroted the Chinese government’s claims that there was no human-to-human transmission,"" Kayleigh McEnany, the new White House press secretary,\xa0tweeted Wednesday.\n'",['Kayleigh McEnany'],White House
0,3830,34431.0,"'Sen. Rand Paul, R-Ky., spoke out in opposition against the $484 billion small business package that was passed in the Senate Tuesday and warned,\xa0“no amount of bailout dollars will stimulate an economy that is being strangled by quarantine.”\nGET THE LATEST ON THE CORONAVIRUS\n'","['Rand Paul', 'R-Ky']",Senate
0,3831,34431.0,"'This is not acceptable,"" Sen. Mike Lee, R-Utah, said on the Senate floor.'",['Mike Lee'],Senate
0,3839,34524.0,"'In a statement, White House press secretary Kayleigh McEnany described the order as aimed at protecting both the “health and economic well-being of American citizens as we face unprecedented times.'",['Kayleigh McEnany'],White House
0,3846,34574.0,"'In a statement, White House press secretary Kayleigh McEnany described the order as aimed at protecting both the “health and economic well-being of American citizens as we face unprecedented times.'",['Kayleigh McEnany'],White House
0,3849,34584.0,"'This is not acceptable,"" Sen. Mike Lee, R-Utah, said on the Senate floor.'",['Mike Lee'],Senate
0,3850,34584.0,"'And, Sen. Rand Paul, R-Ky., declared that Congress should stop ""printing bailout cash"" because the\xa0U.S.\xa0""can manage this disease without the draconian lockdown of the economy.'","['Rand Paul', 'R-Ky']",Congress—U.S. House of Representatives
0,3851,34584.0,"'Senate Minority Leader Chuck Schumer, D-N.Y.,\xa0told colleagues Tuesday he was also\xa0""disappointed that Republicans did not work with us to strengthen SNAP benefits for the food insecure.'","['Chuck Schumer', 'D-N.Y.,\\xa0told']",Senate
0,3852,34595.0,"'The public outcry over the Safer at Home order continues to increase as positive COVID cases decrease or remain flat,""\xa0Speaker Robin Vos and Senate Majority Leader Scott Fitzgerald said in a statement.'","['Robin Vos', 'Scott Fitzgerald']",Senate
0,3855,34633.0,"'It means a great deal,” Slater said on spending his entire career with the Rams.'",['Slater'],"Justice Programs, Office of"
0,3857,34651.0,"'This is not acceptable,"" Sen. Mike Lee, R-Utah, said on the Senate floor.'",['Mike Lee'],Senate
0,3859,34685.0,"'During a Tuesday interview on ""The Hugh Hewitt Show,"" Attorney General Bill Barr said the Department of Justice (DOJ) may have to push back against governors who\xa0exceed their authority with\xa0regard to novel coronavirus (COVID-19) restrictions.\n'",['Bill Barr'],Justice Department (DOJ)
0,3860,34725.0,"'White House Press Secretary Kayleigh McEnany defended the president’s move early Tuesday, saying that the president is “committed to protecting the health and economic well-being of American citizens as we face unprecedented times.'",['Kayleigh McEnany'],White House
0,3885,34880.0,"'"" Hume asked Berenson, noting top\xa0White House coronavirus task force\xa0doctors Anthony\xa0Fauci and Deborah Birx are ""serious, qualified, articulate, able"" experts who are ""on board with this"" and not challenging the current strategy like he is.\n'","['Deborah Birx', 'Berenson']",Congress—U.S. House of Representatives
0,3891,34935.0,"'How the U.S. Is Responding to COVID-19.”\xa0\nBy voice vote, the House\xa0condemned violence in the Central Africa Republic and passed the\xa0Malala Yousafzai Scholarship Act\xa0— to offer\xa0Pakistani women half of U.S. Agency for International Development'",['Yousafzai Scholarship'],U.S. Agency for Global Media
0,3892,34935.0,"'Health and Human Services Secretary Alex Azar declared\xa0“a public health emergency in the United States.”\xa0\nVia\xa0six recorded votes,\xa0the Senate\xa0decided\xa0not\xa0to\xa0call\xa0witnesses\xa0in Trump’s impeachment trial.\xa0\n'",['Alex Azar'],"Civil Rights, Department of Health and Human Services Office for"
0,3895,34941.0,"'While many in the industry offered ideas or theories, no exercise had ever [been] conducted using commercial operators and readily available drone platforms with actual and actionable data,” added Walker, a former Navy Lieutenant Commander.'",['Walker'],Navy
0,3902,35013.0,"'John Atkerly, the former White House technology adviser during September 11, raised similar concerns, calling the tracking information “valuable,” but noting that “much of it is powered by our private data, which lacks critical protections and which we have no ability to control.'",['John Atkerly'],White House
0,3917,35206.0,"'Two days earlier, Trump said he had instructed Vice President Mike Pence, the leader of the White House pandemic response, not to call “the woman in Michigan.'",['Mike Pence'],White House
0,3921,35240.0,"'John Atkerly, the former White House technology adviser during September 11, raised similar concerns, calling the tracking information “valuable,” but noting that “much of it is powered by our private data, which lacks critical protections and which we have no ability to control.'",['John Atkerly'],White House
0,3924,35276.0,"'On the other side of the aisle, House Minority Leader Frank Dermody applauded Wolf for showing ""strong leadership"" and ""following the science and the hard data"" with his plan.'","['Wolf', 'Frank Dermody']",Congress—U.S. House of Representatives
0,3926,35279.0,"'Nadler and Schiff, who led the impeachment inquiry in the House and served as prosecutors in the Senate impeachment trial, detailed the whistleblower complaint Monday, saying it “detailed President Trump’s efforts to coerce Ukraine to announce a politicallymmotivated investigation of his rival in the 2020 presidential election.'","['Nadler', 'Schiff']",Senate
0,3927,35279.0,"'Nadler and Schiff added that since the conclusion of former Special Counsel Robert Mueller’s investigation, “Barr has persistently sought to mislead the American public in an effort to undermine the Special Counsel’s investigation and findings, as well as those of the Department’s own Office of Inspector General.”\n“'","['Schiff', 'Robert Mueller’s']",Office of Special Counsel
0,3931,35321.0,"'Tom Lester was a great friend of mine,"" the star\'s pal, fellow actor Gary Moore, told Fox News.'",['Gary Moore'],Energy Star Program
0,3934,35358.0,"'Though the quality control issue has only been observed in a small number of tubes of viral transport media, we adhere to the highest quality standards for COVID-19 testing in Washington state,” said Secretary of Health John Wiesman, in a statement.'",['John Wiesman'],Agency for Healthcare Research and Quality (AHRQ)
0,3938,35363.0,"'""Many inmates will be safer in BOP facilities where the population is controlled and there is ready access to doctors and medical care,"" Barr wrote in a two-page memo to BOP last month.'",['Barr'],Bureau of Prisons (BOP)
0,3941,35407.0,"'each patient is only receiving 12, which ""isn\'t how it\'s intended to be used.""\n""About 1/3 of the people who are in the ICU suffering from COVID-19 have significant and severe kidney problems, so there\'s been a lot of communication around the city about sharing supplies and getting more supplies in place,"" Siegel said.\n'",['Siegel'],Agriculture Library
0,3942,35407.0,"'each patient is only receiving 12, which ""isn\'t how it\'s intended to be used.""\n""About 1/3 of the people who are in the ICU suffering from COVID-19 have significant and severe kidney problems, so there\'s been a lot of communication around the city about sharing supplies and getting more supplies in place,"" Siegel said.\n'",['Siegel'],Agriculture Library
0,3944,35408.0,"'Though the quality control issue has only been observed in a small number of tubes of viral transport media, we adhere to the highest quality standards for COVID-19 testing in Washington state,” said Secretary of Health John Wiesman.'",['John Wiesman'],Agency for Healthcare Research and Quality (AHRQ)
0,3945,35420.0,"'Interior Secretary David Bernhardt said while the government would make some exceptions for drones –\xa0search-and-rescue operations as well as those involving emergencies where human lives are in danger –\xa0he directed U.S. officials to favor domestically made ones out of concern that data collected by aerial drones could be ""valuable to foreign entities, organizations and governments.'",['David Bernhardt'],Department of the Interior (DOI)
0,3958,35491.0,"'Interior Secretary David Bernhardt said while the government would make some exceptions for drones –\xa0search-and-rescue operations as well as those involving emergencies where human lives are in danger –\xa0he directed U.S. officials to favor domestically made ones out of concern that data collected by aerial drones could be ""valuable to foreign entities, organizations and governments.'",['David Bernhardt'],Department of the Interior (DOI)
0,3963,35525.0,"'Delta has since issued a statement in response to Daniels’ complaint, claiming the company is “doing right by our customers through refunds and rebookings.'",['Daniels'],Delta Regional Authority
0,3965,35549.0,"'""Texas wants to lead the way in opening our state back up,"" Abbott said, adding that the state will have\xa0a phase-in plan that will be fully developed by May.\nLast week Trump and the White House Coronavirus Task Force announced plans for a three-phase plan to reopen the country with guidelines for states and local governments to use.\n'",['Abbott'],White House
0,3979,35616.0,"'We’ve made very good progress,” Sen. Chuck Schumer, the Senate minority leader, told CNN.\n'",['Chuck Schumer'],Senate
0,3996,35824.0,"""I don't think it’s helpful to encourage demonstrations, and encourage people to go against the president’s own policy,” Hogan said in reference to the White House’s “Opening Up America""",['Hogan'],White House
0,4003,35832.0,"'House Speaker Nancy Pelosi had called for additional funds for hospitals and state governments, with House Minority Leader Kevin McCarthy, R-Calif., telling reporters Thursday that he ""cannot understand after watching another 5 million get unemployed how Speaker Pelosi continues to say no.”\n'","['Nancy Pelosi', 'Kevin McCarthy']",Congress—U.S. House of Representatives
0,4038,36205.0,"'— U.S. Rep. Dan Crenshaw, R-TexasMaher began by pressing Crenshaw, who served as a Navy SEAL,\xa0to defend his support for Trump, a president who Maher said has ""pass-the-buck, lie, finger-point, and shirk-responsibility"" tendencies.\n'","['Crenshaw', 'Maher', 'Dan Crenshaw']",Navy
0,4046,36304.0,"'Geist challenged Schumer by pointing to Sen. Kyrsten Sinema, D-Ariz., who called on the Senate to pass additional funding ""ASAP.""\n""The PPP program is going to run out of funding soon -- the Senate should approve add’l funding by unanimous consent ASAP,"" she tweeted on Thursday.'","['Schumer', 'D-Ariz', 'Kyrsten Sinema']",Senate
0,4058,36363.0,"'Shunning coronavirus precautions, the protesters gathered close to each and even a GOP candidate for state Senate, Jason Lewis, was using the opportunity to campaign and shake hands with protesters, according to FOX 9 reporter Theo Keith.\n'",['Jason Lewis'],Senate
0,4084,36506.0,"'""We have experienced genuine caring and generosity from people across this country as we come together to help first responders in a time when they need us most,"" First Responders Children\'s Foundation president Jillian Crane told Fox News.'",['Jillian Crane'],African Development Foundation
0,4089,36579.0,"'Appearing on\xa0""Fox  Friends""\xa0with hosts Steve Doocy, Ainsley Earhardt, and Brian Kilmeade, Adams said that the guidelines the administration released at Thursday\'s White House Coronavirus Task Force briefing are ""deliberative,"" ""measured,"" and based on a ""data-driven approach to letting people all across the country know how they can reopen safely.'","['Adams', 'Brian Kilmeade', 'Steve Doocy', 'Ainsley Earhardt']",White House
0,4095,36671.0,"'Allen was the only Rams player who has been tested for the virus, according to Scott, who said the Rams are only testing employees who show symptoms.'",['Scott'],"Justice Programs, Office of"
0,4110,36810.0,"'The drama began when Hart\xa0confirmed to CNN and other media organizations in February that she had written a Facebook post supporting the Justice Department (DOJ) prosecutors in the Stone case who had\xa0abruptly stepped down from their posts, saying she ""can\'t keep quiet any longer.'","['Stone', 'Facebook']",Justice Department (DOJ)
0,4125,36857.0,"'Our new BSL-4 facility will play an integral role in preventing and controlling highly pathogenic microbes,"" Xia Han, an associate professor at the WIV, said in a report published by a Centers for Disease Control and Prevention journal.\n'",['Xia Han'],Centers for Disease Control and Prevention (CDC)
0,4129,36860.0,"'Our new BSL-4 facility will play an integral role in preventing and controlling highly pathogenic microbes,"" Xia Han, an associate professor at the WIV, said in a report published by a Centers for Disease Control and Prevention journal.\n'",['Xia Han'],Centers for Disease Control and Prevention (CDC)
0,4132,36940.0,"'ABOUT-FACES FROM DEMS, MEDIA, GOP, WHO\nInternet archives of Pelosi\'s tweets do not indicate that she deleted any video from her account that had been posted February 24, but the Trump campaign manager Brad Parscale emphasized separately that Pelosi doesn\'t want\xa0""Americans to see what she said then.'",['Brad Parscale'],Agency for Global Media
0,4157,37064.0,"'The letter addressed to\xa0Attorney General William Barr, Defense Secretary Mark Esper and acting Homeland Security Secretary Chad Wolf said: “We should be using all resources and funding to combat this virus and protect Americans, instead of using critical funding and resources to continue the construction of a border wall.""\nLast month, a Customs and Border Protection official told Fox News that wall construction schedules have so far not been affected by the pandemic.\xa0'","['William Barr', 'Mark Esper', 'Chad Wolf']",Department of Homeland Security (DHS)
0,4168,37143.0,"'In all my years working for Senator Biden, I never once witnessed, or heard of, or received, any reports of inappropriate conduct, period -- not from Ms. Reade, not from anyone,"" Marianne Baker, who worked for Biden\'s Senate office as an executive assistant from 1982 to 2000, said.'",['Marianne Baker'],Senate
0,4179,37220.0,"""It’s exciting to be here, especially at this time, to be able to be unified with our community,” House Speaker Nancy Pelosi, D-Calif., tells reporters as she visits\xa0San Francisco's Chinatown.\xa0""","['Nancy Pelosi', 'Francisco']",Congress—U.S. House of Representatives
0,4182,37232.0,'New White House press secretary Kayleigh McEnany on Thursday slammed House Speaker Nancy Pelosi for being “completely wrong on the law” for challenging President Trump’s decision to withhold funding from the World Health Organization.\n',"['Nancy Pelosi', 'Kayleigh McEnany']",Congress—U.S. House of Representatives
0,4183,37266.0,"'Robert Gates, who served as secretary of Defense in the administrations of George W. Bush and Barack Obama, said of Biden in his 2014 book ""Duty: Memoirs of a Secretary at War"": ""I think he has been wrong on nearly every major foreign policy and national security issue over the past four decades.'","['George W. Bush', 'Robert Gates', 'Barack Obama']",Defense Acquisition University
0,4184,37266.0,"'Robert Gates, who served as secretary of Defense in the administrations of George W. Bush and Barack Obama, said of Biden in his 2014 book ""Duty: Memoirs of a Secretary at War"": ""I think he has been wrong on nearly every major foreign policy and national security issue over the past four decades.'","['George W. Bush', 'Robert Gates', 'Barack Obama']",Defense Acquisition University
0,4207,37459.0,"'The paper, by MIT economics professor and physician Jeffrey Harris, claims a parallel between high ridership of the subway system, which packs in up\xa0to 5 million passengers a day, “and the rapid, exponential surge in infections” in the first two weeks of March.\n'",['Jeffrey Harris'],Smithsonian Institution
0,4220,37665.0,"'""It is virtually impossible, as claimed, that none of the 2.0 million soldiers, sailors and pilots of the People\'s Liberation Army has been infected with coronavirus, especially since some of them went into Wuhan, the epicenter, at the heart of the outbreak,"" he told Fox News.\n'","[""Fox News.\\n'""]",Army
0,4222,37712.0,"'The virus is not going away – if we all just come out on a certain date, it will spread widely again,” said Dr. Tom Frieden, an infectious disease expert and former director of the U.S. Centers for Disease Control and Prevention.'",['Tom Frieden'],Centers for Disease Control and Prevention (CDC)
0,4238,37752.0,"'In all my years working for Senator Biden, I never once witnessed, or heard of, or received, any reports of inappropriate conduct, period -- not from Ms. Reade, not from anyone,"" Marianne Baker, who worked for Biden\'s Senate office as an executive assistant from 1982 to 2000, said.'",['Marianne Baker'],Senate
