,0,1,2,3,4
0,1133,28842.0,"'After hearing from our members and consulting with the speaker and the attending physician, the House will not reconvene next week,” House Majority Leader Steny Hoyer (D-MD) stated last week.'",['Steny Hoyer'],Congress—U.S. House of Representatives
0,1134,28842.0,"'”\n\nMcCarthy, alongside Cole and Davis,\xa0said Republicans recently called on House Speaker Nancy Pelosi (D-CA) to “establish a clear, safe, and effective plan for reopening the House of Representatives.'",['Nancy Pelosi'],Congress—U.S. House of Representatives
0,1138,28918.0,"'From a National Police Chiefs Council point of view, we’ve been very clear, particularly through Covid, that we’re not encouraging people to take part in dancing, rapping TikTok challenges,” said\xa0Chief Constable Gavin Stephen, the Council’s “national lead for digital engagement”, in comments to the Mail on Sunday.\n\n'",['Constable Gavin Stephen'],Advisory Council on Historic Preservation
0,1139,28918.0,"'From a National Police Chiefs Council point of view, we’ve been very clear, particularly through Covid, that we’re not encouraging people to take part in dancing, rapping TikTok challenges,” said\xa0Chief Constable Gavin Stephen, the Council’s “national lead for digital engagement”, in comments to the Mail on Sunday.\n\n'",['Constable Gavin Stephen'],Advisory Council on Historic Preservation
0,1140,28918.0,"'Chief Constable Andy Cooke of\xa0Merseyside Police, which serves a swathe of north-west England including Liverpool, went further, warning that his force had “reminded officers and staff that such behaviour is wholly unprofessional and will not be tolerated… Merseyside Police holds clear policies about behaviour, including the inappropriate use of social media, and anything which breaches these would be subject to potential disciplinary proceedings.'",['Constable Andy Cooke'],Capitol Police
0,1145,29071.0,"'The press is protecting [Joe Biden],” assessed former White House Press Secretary Ari Fleischer, observing broad left-wing and partisan Democrat biases across America’s news media, offering his remarks on SiriusXM’s Breitbart News Sunday with host Joel Pollak.\n\n'","[""Joel Pollak.\\n\\n'"", 'Ari Fleischer']",White House
0,1175,29646.0,"'We’re sure you agree that taxpayers’ money should not be sent to a dangerous Chinese state-run bio-agent laboratory that lacks any meaningful oversight from U.S. authorities,” wrote members of Congress — led by Sen. Martha McSally (R-AZ) and Rep. Matt Gaetz (R-FL)'","['Martha McSally', 'Matt Gaetz']",Congress—U.S. House of Representatives
0,1181,29796.0,"'Senators Marco Rubio (R-FL) and Rick Scott (R-FL) have likewise sent a letter to Perdue asking USDA to immediately reverse the decision, which they write will “increase unfair foreign competition by Chinese government-subsidized products” and could lead to American growers being exposed to “a host of new pests and diseases.'","['Rick Scott', 'Marco Rubio']",Agriculture Department (USDA)
0,1182,29796.0,"'Senators Marco Rubio (R-FL) and Rick Scott (R-FL) have likewise sent a letter to Perdue asking USDA to immediately reverse the decision, which they write will “increase unfair foreign competition by Chinese government-subsidized products” and could lead to American growers being exposed to “a host of new pests and diseases.'","['Rick Scott', 'Marco Rubio']",Agriculture Department (USDA)
0,1186,29802.0,"'In advance of an expected report commissioned by Health Secretary Matt Hancock on the ethnic breakdown of coronavirus fatalities, Pritchard told health bosses to “risk-assess staff at potentially greater risk and make appropriate arrangements” — with the left-wing Guardian reporting that these arrangements will include\xa0allowing minority personnel “to be redeployed to areas or services where they would have less chance of becoming infected” and “given priority for testing if they develop symptoms.”\n\n'",['Matt Hancock'],Agency for Healthcare Research and Quality (AHRQ)
0,1188,29802.0,"'In advance of an expected report commissioned by Health Secretary Matt Hancock on the ethnic breakdown of coronavirus fatalities, Pritchard told health bosses to “risk-assess staff at potentially greater risk and make appropriate arrangements” — with the left-wing Guardian reporting that these arrangements will include\xa0allowing minority personnel “to be redeployed to areas or services where they would have less chance of becoming infected” and “given priority for testing if they develop symptoms.”\n\n'",['Matt Hancock'],Agency for Healthcare Research and Quality (AHRQ)
0,1189,29802.0,"'In advance of an expected report commissioned by Health Secretary Matt Hancock on the ethnic breakdown of coronavirus fatalities, Pritchard told health bosses to “risk-assess staff at potentially greater risk and make appropriate arrangements” — with the left-wing Guardian reporting that these arrangements will include\xa0allowing minority personnel “to be redeployed to areas or services where they would have less chance of becoming infected” and “given priority for testing if they develop symptoms.”\n\n'",['Matt Hancock'],Agency for Healthcare Research and Quality (AHRQ)
0,1197,30053.0,"'We’re bringing them on as fast as we can bring them on,” Navy spokeswoman Elizabeth Baker\xa0said at the time.\n\n'",['Elizabeth Baker\\xa0said'],Navy
0,1200,30190.0,"'The President did not order the Army to conduct the West Point Graduation,” said Army Lt. Col. Audricia Harris.\n\n'","[""Audricia Harris.\\n\\n'""]",Army
0,1203,30200.0,'House Speaker Nancy Pelosi (D-CA) even accused the Supreme Court of “undermining of our democracy.',['Nancy Pelosi'],Congress—U.S. House of Representatives
0,1206,30292.0,'Bridge Magazine reported Senate Majority Leader Mike Shirkey offered to lengthen the state of emergency by two weeks “in exchange for a public promise by the governor to work with lawmakers on future orders.',['Mike Shirkey'],Senate
0,1212,30468.0,"'Last month, a group of “responsible technologists” in the UK\xa0wrote\xa0to the head of NHSX and to Health Secretary Matt Hancock, warning that “location and contact tracking technology could be used as a means of social control”.\n\n'",['Matt Hancock'],Agency for Healthcare Research and Quality (AHRQ)
0,1220,30764.0,"'As a society, we should do everything we can to provide relief for those who are suffering for the public good,” Fed chair Jerome Powell said in a virtual press conference after the Fed’s meeting concluded.\n\n'",['Jerome Powell'],Court of Federal Claims
0,1221,30766.0,"'We’ve obviously turned the corner in Louisiana, we’re in a much, much better place than we thought was even possible five or six weeks ago,” Edwards said to White House reporters as he sat with President Trump in the Oval Office.\n\n'","['Trump', 'Edwards']",White House
0,1223,30770.0,"'We are truly excited to take to the skies with our Navy counterparts for a nation-wide tribute to the men and women keeping our communities safe.” said U.S. Air Force Lt. Col. John Caldwell, Thunderbird 1 and mission commander for the flyover, dubbed Operation America Strong.\n\n'",['John Caldwell'],U.S. Air Force
0,1224,30770.0,"'We’re excited to fly over cities across America as our way of saying thanks to the healthcare workers, first responders, and all the people who selflessly run into the breach working to keep America strong,” said Gen. Dave Goldfein, chief of staff of the Air Force, and Adm. Michael Gilday, chief of Naval Operations.\n\n'","['Michael Gilday', 'Dave Goldfein']",Air Force
0,1225,30770.0,"'Brian Kesselring, U.S. Navy Blue Angels commanding officer and flight leader added, “We are incredibly honored to have the opportunity to salute those working on the frontline of the COVID-19 response, we are in awe of your strength and resilience.'",['Brian Kesselring'],Navy
0,1238,31243.0,"'Your World,” Senate Majority Leader Mitch McConnell (R-KY) stated that he isn’t interested in borrowing money to pay for an infrastructure bill, infrastructure is “unrelated to the coronavirus pandemic,” and the Senate will pass an infrastructure bill that is “more modest” at a later point.\n\n', 'In other words, it’s unrelated to the coronavirus pandemic, which is the reason we have run up the national debt $2.8 trillion.'",['Mitch McConnell'],Senate
0,1243,31341.0,"'Schumer formally made his demand in a statement on Monday, calling on Senate Majority Leader Mitch McConnell (R-KY) and Senate Republicans to “immediately begin vigorous and desperately needed oversight of the Trump administration’s response to the COVID-19 pandemic and its implementation of the CARES Act”:\n\nThere must be public Senate hearings, at a minimum, to examine why the United States still does not have adequate testing and why some lenders in the SBA’s Paycheck Protection Program have prioritized the applications of their larger and wealthier clients to the detriment of smaller businesses that have oftentimes suffered greater hardship.\n\n'","['Mitch McConnell', 'Schumer']",Senate
0,1248,31465.0,'The records also show additional “confirmed classified emails” were found on Clinton’s unsecure non-state.gov email server “beyond the number presented” in then-FBI Director James Comey’s statements; Strzok and Page questioning the access the DOJ was granting Clinton’s lawyers; and Page revealing that the DOJ was making edits to FBI 302 reports related to the Clinton Midyear Exam investigation.',"['Page', 'Clinton', 'James Comey’s']",Justice Department (DOJ)
0,1252,31519.0,"'In announcing the Senate’s return, Senate Majority Leader Mitch McConnell said that if it is essential for doctors, nurses and grocery workers “to keep carefully manning their own duty stations, then it is essential for Senators to carefully man ours.'",['Mitch McConnell'],Senate
0,1253,31746.0,"'The fact that people aren’t allowed to have their freedom causes tremendous amounts of problems, including death,” Trump said during a press conference on Monday at the White House\n\nTrump was asked by a reporter about Barr’s memo that directed federal prosecutors to look for state and local stay at home orders that went too far.'",['Barr'],White House
0,1259,31858.0,"'He added, “I am open to discussing anything, but just asking?”\n\nSenate Majority Leader Mitch McConnell (R-KY) poured\xa0cold water on the notion that Senate Republicans would back a bailout of indebted states.\n\n'",['Mitch McConnell'],Senate
0,1267,31943.0,'”\n\nCouncilman Robert Holden said in the Post report that her appointment “reeks of political calculation by the mayor to up McCray’s visibility ahead of a widely rumored run for Beep [president of the Brooklyn borough].”\n\n',['Robert Holden'],Military Postal Service Agency
0,1268,32000.0,"'However, Monica Crowley, the Treasury Department spokeswoman, denied the Post‘s claim, explaining that economic impact payment checks were being “scheduled to go out on time and exactly as planned.'",['Monica Crowley'],Treasury Department
0,1282,32515.0,"'Twenty-eight days, induced coma, intubated, and quite frankly, we didn’t think he was going to make it,” said\xa0Boston Police Commissioner William Gross.\n\n'",['William Gross.\\n\\n'],Capitol Police
0,1288,32570.0,"'I was told those facilities were only for hospitals” to send their overflow patients, Tuchman said in the Post report:\n\nNew York health officials were warned in writing that a Brooklyn nursing home where 55 patients have died of coronavirus was overwhelmed — weeks before it began topping the state’s official list of resident COVID-19 deaths, damning emails show.'",['Tuchman'],Military Postal Service Agency
0,1301,32640.0,"'It is problematic because there is the matter of compensation,” a Guangdong lawyer surnamed Zhan told RFA on Thursday.'",['Zhan'],Radio Free Asia (RFA)
0,1322,32946.0,'Brzezinski asked what the “breaking point” is for members of the White House to see Trump as “mentally and morally fit.',['Brzezinski'],White House
0,1330,32982.0,"'“Leave it to the media to irresponsibly take President Trump out of context and run with negative headlines,” White House Press Secretary Kayleigh McEnany said in a statement.\n\n'",['Kayleigh McEnany'],White House
0,1338,33399.0,"'The intent of this money was not for big, public companies that have access to capital,” Treasury Secretary Steven Mnuchin said to reporters Thursday morning.\n\n'",['Steven Mnuchin'],Department of the Treasury
0,1342,33481.0,"'They have one of the largest endowments anywhere in the country, maybe in the world, I guess,” Trump said in the White House Press Briefing Room on Tuesday.'",['Briefing Room'],White House
0,1352,33817.0,"'On Wednesday’s broadcast of the Fox News Channel’s “Bill Hemmer Reports,” Senate Majority Leader Mitch McConnell (R-KY) stated that he is willing to help states with things that are related to the coronavirus, but not in “revenue replacement for state governments” or “solving their pension problems for them.', 'not interested in revenue replacement for state governments.'","['Mitch McConnell', 'Bill Hemmer Reports']",Senate
0,1353,33817.0,"'On Wednesday’s broadcast of the Fox News Channel’s “Bill Hemmer Reports,” Senate Majority Leader Mitch McConnell (R-KY) stated that he is willing to help states with things that are related to the coronavirus, but not in “revenue replacement for state governments” or “solving their pension problems for them.', 'We’re not interested in solving their pension problems for them.'","['Mitch McConnell', 'Bill Hemmer Reports']",Senate
0,1364,34195.0,"'I think that we know that Kim Jong Un has health issues, based on his smoking, his weight and previous concerns about gout and other health related issues, so health is certainly a concern,” Frank Aum, the Senior Advisor to the Asia Center at the United States Institute of Peace, told RFA.\xa0'",['Frank Aum'],Institute of Peace
0,1365,34199.0,"'Last month, House Majority Whip Rep. James Clyburn (D-SC) reportedly told Democrats on a conference call that the coronavirus stimulus package is a “tremendous opportunity to restructure things to fit our vision.”\n\nCalls to use the pandemic for political gain recalls Rahm Emanuel, the incoming chief of staff to President-elect Barack Obama during the Great Recession, who said:\xa0“'",['James Clyburn'],Congress—U.S. House of Representatives
0,1377,34446.0,"'In a statement, White House press secretary Kayleigh McEnany described the order as aimed at protecting both the “health and economic well-being of American citizens as we face unprecedented times,” the Daily Journal reported.\n\n'",['Kayleigh McEnany'],White House
0,1378,34448.0,"'Tuesday on CNN’s “Situation Room,” network White House reporter Jim Acosta accused President Donald Trump of “sending out protesters to the statehouses” to pressure governors to reopen their states.\n\n', 'And, you know, just to add to that when the president is sending out protesters to the statehouses to demonstrate against social distancing that is putting pressure on the statehouses, that is putting pressure on those governments to reopen.'","['Jim Acosta', 'Donald Trump']",White House
0,1385,34542.0,"'I think it will go a long way for small businesses,” Senate Finance Committee Chairman Chuck Grassley (R-IA) said on Tuesday.\n\n'",['Chuck Grassley'],Senate
0,1397,34840.0,"'Roughly twenty members of the National Nurses United (NNU), the largest registered nurses union in the country, held a\xa0demonstration at the White House on Tuesday to honor nurses on the frontlines battling the Chinese coronavirus, some of whom have lost their lives, and to demand President Trump to “use his authority under the Defense Production Act (DPA) to order the mass production of PPE.'",['Trump'],White House
0,1398,34844.0,"'Radio host Steve Gruber, who attended Wednesday’s protest in Lansing, encompassed the sentiments of many protesters and warned that Whitmer has essentially “put Michigan back in Donald Trump’s column.'","['Steve Gruber', 'Whitmer']",Radio and TV Martí
0,1403,35147.0,"'On Monday’s broadcast of the Fox Business Network’s “Lou Dobbs Tonight,” White House Trade Adviser Peter Navarro suggested that China might have hidden coronavirus data from the U.S. so they can create a vaccine first and they view it as “a business proposition so that they can sell the vaccines to the world.', 'It’s a business proposition so that they can sell the vaccines to the world.'",['Peter Navarro'],White House
0,1412,35258.0,'Rep. Ayanna Pressley (D-MA) said on Monday that President Donald Trump’s management of the coronavirus outbreak is “akin to war crimes.',"['Donald Trump', 'Ayanna Pressley']",Bureau of Land Management (BLM)
0,1414,35379.0,"'Rep. Pramila Jayapal (D-WA), who introduced the “Medicare for All” bill in the House last year, touted her “Paycheck Guarantee Act” proposal, which would enact a “three-month federal guarantee for 100 percent of worker salaries of up to $100,000.'",['Pramila Jayapal'],Hour and Wage Division (WHD)
0,1417,35409.0,"'This American Life, alleged in a tweet on Sunday that President Trump ran for the White House “as a stunt to get a better deal for his reality show, accidentally won, and then ignored science until it literally killed people.'",['Trump'],White House
0,1418,35421.0,"'Additionally, they are calling on the next relief bill to “enact a vote-by-mail requirement for 2020 while maintaining access to in-person voting”:\n\nDemocrats across the board, including Sen. Elizabeth Warren (D-MA), Sen. Amy Klobuchar (D-MN), and former President Barack Obama, have been using the pandemic to push vote-by-mail for the November elections.\n\n'","['Amy Klobuchar', 'Elizabeth Warren', 'Barack Obama']",Bureau of Land Management (BLM)
0,1427,35752.0,"""Anne Frank spent 2 years hiding in an attic and we’ve been home for just over a month with Netflix, food delivery & video games and there are people risking viral death by storming state capital buildings & screaming, ‘Open Fuddruckers!'”\n\nAnother critic of the protesters was the actor-comedian\xa0D.L. Hughley, who pointed out what he called the irony of Americans wanting their freedom back given that their was also slavery in the United States.\n\n""",['Hughley'],Administrative Conference of the United States
0,1430,35813.0,"'This Week,” House Speaker Nancy Pelosi (D-CA) accused President Donald Trump of dealing with the coronavirus pandemic by invoking “whimsy magic, hoax, allegations.'","['Nancy Pelosi', 'Donald Trump']",Congress—U.S. House of Representatives
0,1431,35931.0,"'If the county health directors believe that that’s appropriate for their county, then I’m not going to second judge an individual’s approach to this,” Birx said during the White House press briefing.\n\n'",['Birx'],White House
0,1448,36128.0,"'All In,” Rep. Pramila Jayapal (D-WA) stated that President Trump “has not been helpful in coordinating a federal response.', 'Because he has not been helpful in coordinating a federal response.'","['Pramila Jayapal', 'Trump']",Hour and Wage Division (WHD)
0,1462,36594.0,'Last Thursday — two days after Secretary of the Treasury Steven Mnuchin requested the $250 billion — Pelosi told reporters that there was “no data as to why we need it.',['Steven Mnuchin'],Department of the Treasury
0,1468,36890.0,"'In a joint statement, Planned Parenthood Advocates of Indiana and Kentucky (PPAIK) and the American Civil Liberties Union (ACLU) of Kentucky referred to approval of Senate Bill 9 as “a blatant power grab that undermines health care experts and sets the stage for anti-abortion politicians and their allies to work in tandem to make it harder for Kentuckians to access reproductive health care, including safe, legal abortion.'",['Bill 9'],Senate
0,1470,36890.0,"'”\n\nCameron said he was “grateful to House and Senate leadership for working together on this bill, which passed with bipartisan support” and hopes Beshear “will sign it into law immediately.'",['Beshear'],Senate
0,1480,36964.0,"'In October, the billionaire investor praised failed White House candidate Sen. Elizabeth Warren (D-MA), calling her “the most qualified to be president.'",['Elizabeth Warren'],White House
0,1489,37164.0,"'As explained in the True The Vote amicus brief in the New Mexico Supreme Court, since the 1964 U.S. Supreme Court decision in Reynolds v. Sims, the Court has recognized “the right of all qualified citizens to vote” and that the right to vote can be infringed by being “denied outright” and by being “destroyed by alteration of ballots [or] diluted by ballot-box stuffing.'",['Reynolds'],Administrative Office of the U.S. Courts
0,1490,37164.0,"'As explained in the True The Vote amicus brief in the New Mexico Supreme Court, since the 1964 U.S. Supreme Court decision in Reynolds v. Sims, the Court has recognized “the right of all qualified citizens to vote” and that the right to vote can be infringed by being “denied outright” and by being “destroyed by alteration of ballots [or] diluted by ballot-box stuffing.'",['Reynolds'],Administrative Office of the U.S. Courts
0,1491,37394.0,"'Wednesday on CNN’s “Situation Room,” network White House reporter Jim Acosta accused President Donald Trump of “really highlighting some of his authoritarian impulses.', '’s response to the pandemic, it that it is really highlighting some of his authoritarian impulses.'","['Jim Acosta', 'Donald Trump']",White House
0,1503,37683.0,"'In this environment, we don’t want to send checks, we want to put money directly into their accounts,” Treasury Secretary Steven Mnuchin said earlier this month.'",['Steven Mnuchin'],Department of the Treasury
0,1524,38240.0,"'This media chatter is ridiculous – President Trump is not firing Dr. Fauci,” White House Deputy Press Secretary Hogan Gidley said in a statement.\xa0\xa0'",['Hogan Gidley'],White House
0,1543,38550.0,"'“Part of having a very good active defense and being able to deploy some of the tactics and techniques that have allowed us to be able to keep our workforce working in a safe and secure manner is the fact that we don’t publish where we get the attack vectors from because that would just give insight to the adversary,” said Dana Deasy, Department of Defense chief information officer.\n\n'",['Dana Deasy'],Department of Defense (DOD)
0,1544,38571.0,"'House Freedom Caucus Chairman Andy Biggs (R-AZ) and Rep. Ken Buck (R-CO) said in an op-ed on Saturday that Dr. Tony Fauci and Dr. Deborah Birx should no longer be the “primary voices at the table” advising the president on the coronavirus response.\n\n', 'They wrote:\n\nThey said Fauci and his team of experts deserve some credit for mitigating the spread of this virus, but “they should no longer be the primary voices at the table.”\n\n“Fauci and Birx have indicated pretty strongly that they do not consider the greater needs of the country,” they wrote.'","['Ken Buck', 'Tony Fauci', 'Andy Biggs', 'Deborah Birx']",Cyber Command
0,1549,38763.0,"'This media chatter is ridiculous – President Trump is not firing Dr. Fauci,” White House Deputy Press Secretary Hogan Gidley said in a statement, which he posted on social media.\n\n'",['Hogan Gidley'],White House
0,1564,39323.0,"'While we understand the challenges of responding to a global pandemic, we are deeply saddened that on the very day we mark the 40th anniversary of the landmark Refugee Act of 1980, the United Nations has suspended refugee flight departures,” LIRS President Krish O’Mara Vignarajah said in a statement after the United Nations announced they would suspend facilitating refugee resettlement.\n\n'",['Krish O’Mara Vignarajah'],U.S. Mission to the United Nations
0,1568,39364.0,"'The first step in holding China accountable, Blackburn said, involves passing her Senate resolution explicitly acknowledging and expressing the sense that the “Government of the People’s Republic of China made multiple serious mistakes in the early stages of the COVID-19 outbreak that heightened the severity and spread of the ongoing COVID-19 pandemic, including the intentional spread of misinformation to downplay the risks of COVID-19, a refusal to cooperate with international health authorities, internal censorship of doctors and journalists, and a malicious disregard for the health of ethnic minorities,” per the resolution.\n\n'",['Blackburn'],Senate
0,1571,39424.0,"'Bryon Allen, chief research officer of WPAi, told the Post that the firm uses “commercial respondent panels matched to voter files.'",['Bryon Allen'],Military Postal Service Agency
0,1579,39629.0,"'Former United Nations Ambassador Nikki Haley says President Trump “needs to let his experts speak” during daily White House briefings on the Chinese coronavirus crisis.\n\n', 'The president is good to show up every day and let people know he’s on it, but I also think he needs to let his experts speak.'","['Trump', 'Nikki Haley']",U.S. Mission to the United Nations
0,1586,39777.0,"'Warren, for one, is demanding Congress provide “no less than $4 billion to ensure that states have the resources they need to successfully administer elections.'",['Warren'],Congress—U.S. House of Representatives
0,1587,39777.0,"'Let’s get our economy back on feet, and then we can debate about elections,” House Minority Leader Kevin McCarthy (R-CA) said this week.'",['Kevin McCarthy'],Congress—U.S. House of Representatives
0,1589,39779.0,"'We know that the current partisan divide over the legitimacy of the U.S. Supreme Court can be timed to the release of the Bush v. Gore decision,” Charles Stewart, a political science professor and “election expert” at MIT, told the Hill.\n\n'",['Charles Stewart'],Smithsonian Institution
0,1591,39779.0,"'Sen. Elizabeth Warren (D-MA) supports the measure but has offered a plan of her own that contains a variety of key progressive objectives, including universal mail-in voting, a ban on cleaning voter rolls, and a “sworn statement of identity instead of a voter ID” for in-person voting.\n\n'",['Elizabeth Warren'],Bureau of Land Management (BLM)
0,1614,40171.0,"'Thursday on MSNBC’s “Deadline,” ABC News’ White House reporter Jonathan Karl said President Donald Trump “is attacking us sometimes because the fan base loves it, it’s the biggest applause lines at his rallies.'","['Deadline', 'Jonathan Karl', 'Donald Trump']",White House
0,1619,40272.0,"'President Tsai responded to the outburst asserting that the systematic exclusion of Taiwanese experts in every field from United Nations activities was true discrimination and that in light of that experience, “Taiwan has always opposed all forms of discrimination.'",['Tsai'],U.S. Mission to the United Nations
0,1620,40300.0,"'It’s clear that because he ignored repeated warnings about this horrific situation, Trump is now hoping there’s a miracle cure that will get him off the hook,” said Meyers, who then served up a video clip of President Trump touting hydroxychloroquine during a recent White House coronavirus task force press briefing.\n\n'","['Meyers', 'Trump']",White House
0,1624,40406.0,"'We are no where near being out of the woods here,” said Secretary of Health John Wiesman.'",['John Wiesman'],Agency for Healthcare Research and Quality (AHRQ)
0,1630,40453.0,"'It’s easy to get into Wuhan now, but it’s still pretty hard to get out,” aquaculture business owner Liu Shaoxin told RFA.'",['Liu Shaoxin'],Radio Free Asia (RFA)
0,1652,41145.0,"'Meanwhile, Sen. Amy Klobuchar (D-MN) is promoting a bill she introduced last month, the Natural Disaster and Emergency Ballot Act of 2020 (NDEBA), which would make “no-excuse absentee vote-by-mail” a universal reality:\n\nSen. Elizabeth Warren (D-MA), Klobuchar’s former presidential challenger, also supports the bill and has issued a series of potential reforms herself, including but not limited to a ban on cleaning voter rolls and a change in voter ID laws, allowing an individual voting in person to vote “with a sworn statement of identity instead of a voter ID.'","['Klobuchar', 'Amy Klobuchar', 'Elizabeth Warren']",Bureau of Land Management (BLM)
0,1663,41417.0,"'Sen. Elizabeth Warren (D-MA) on Tuesday formally\xa0joined her progressive counterparts in demanding mail-in voting and took it a step further, pushing a ban on cleaning voter rolls and urging officials to allow eligible individuals to vote “with a sworn statement of identity instead of a voter ID.', 'For instance, Warren wants to forgo providing proper identification and instead allow eligible individuals to vote “with a sworn statement of identity instead of a voter ID.'",['Elizabeth Warren'],Bureau of Land Management (BLM)
0,1664,41417.0,"'Sen. Elizabeth Warren (D-MA) on Tuesday formally\xa0joined her progressive counterparts in demanding mail-in voting and took it a step further, pushing a ban on cleaning voter rolls and urging officials to allow eligible individuals to vote “with a sworn statement of identity instead of a voter ID.', 'For instance, Warren wants to forgo providing proper identification and instead allow eligible individuals to vote “with a sworn statement of identity instead of a voter ID.'",['Elizabeth Warren'],Bureau of Land Management (BLM)
0,1665,41417.0,"'With elections continuing across the country and states struggling to meet the new demands imposed by this novel virus, Congress must move swiftly to fill the gap in funding and provide no less than $4 billion to ensure that states have the resources they need to successfully administer elections — while ensuring these resources are used appropriately by conditioning funding on adopting specific measures that will protect voters and reduce barriers to voting\n\nDespite Democrats making demonstrative efforts to use the crisis to push their voting agenda, as House Speaker Nancy Pelosi (D-CA) demonstrated in her failed attempt to hijack the latest coronavirus relief package, Warren is accusing Republicans of\xa0using the crisis to “accelerate an undemocratic power grab and disenfranchise millions.'","['Warren', 'Nancy Pelosi']",Congress—U.S. House of Representatives
0,1668,41537.0,"'Sen. Rick Scott, a member of the Senate Homeland Security Committee announced Monday on Fox News he would investigate the World Health Organization for doing “work for communist China.'",['Rick Scott'],Senate
0,1670,41538.0,"'With China reportedly covering up the coronavirus outbreak and hoarding important medical materials such as Personal Protective Equipment to corner the market and the White House mulling taking action against them,\xa0former Rep. Trey Gowdy (R-SC) said in a Tuesday appearance on “Fox & Friends” the United States could hit China “where it hurts the most” to hold them accountable.\n\n', 'You can hit them where it hurts the most.'",['Trey Gowdy'],White House
0,1677,41558.0,"'“States should run state’s elections,” Sen. Cory Gardner (R-CO) stated.'",['Cory Gardner'],Cyber Command
0,1692,42106.0,"'He added that in the next package, House Speaker Nancy Pelosi (D-CA) and her colleagues need to refrain from adding their “big liberal wish list.'",['Nancy Pelosi'],Congress—U.S. House of Representatives
0,1697,42206.0,"'“States should run state’s elections,” Sen. Cory Gardner (R-CO) stated.'",['Cory Gardner'],Cyber Command
0,1698,42206.0,"'Those include mail-in voting, curbside voting, and ballot harvesting:\n\nNonetheless, Senate Majority Leader Mitch McConnell (R-KY) has warned Democrats, Pelosi particularly, against “taking advantage of the crisis to do things that are unrelated to the crisis.'",['Mitch McConnell'],Senate
0,1705,42292.0,"'On April 4, Department of Education Chancellor Richard Carranza announced that due to security and privacy issues, schools were to cease delivering lessons via Zoom “as soon as possible,” according to a memo reported by\xa0Chalkbeat.\n\n'",['Richard Carranza'],Department of Education (ED)
0,1706,42294.0,"'I think the medical community interpreted the Chinese data as that this was serious but smaller than anyone expected,” Dr. Deborah Birx of the White House'",['Deborah Birx'],White House
0,1721,42485.0,"'I think we’re in the greatest revival in history,” said MyPillow CEO Mike Lindell, describing adversity as an opportunity for spiritual development.', 'Left-wing hostility to his White House remarks “got the message out even more,” estimated Lindell, “because I think we’re in the greatest revival in history, because people are looking for hope.'","['Lindell', 'MyPillow', 'Mike Lindell']",White House
0,1722,42485.0,"'Left-wing hostility to his White House remarks “got the message out even more,” estimated Lindell, “because I think we’re in the greatest revival in history, because people are looking for hope.'",['Lindell'],White House
0,1733,42674.0,'Filmmaker Michael Moore predicted that President Trump will refuse to leave the White House and “find a way to ‘postpone’ the election.',"['Michael Moore', 'Trump']",White House
0,1751,43188.0,"'An ICU is not a fixed product,” Gov. Ron DeSantis said last week, addressing concerns over ICU availability.'",['Ron DeSantis'],Agriculture Library
0,1765,43422.0,"'“America’s Newsroom,” Sen. Ted Cruz (R-TX) said that he hopes that the Senate Republican coronavirus bill, the HEALS Act, doesn’t pass and predicted that the bill “will only get worse and worse and worse.', 'I think the bill leadership rolled out will only get worse and worse and worse.'",['Ted Cruz'],Senate
0,1766,43424.0,"'This is not about China or India or any one country,” White House trade adviser Peter Navarro told the Wall Street Journal.'",['Peter Navarro'],White House
0,1767,43424.0,"'We have a situation where 90 percent of the medicines that we take every day in this country, almost all the ingredients are made outside of the United States,”\xa0U.S. International Development Finance Corporation CEO Adam Boehler said in a briefing.\n\n'",['Adam Boehler'],U.S. International Development Finance Corporation (DFC)
0,1770,43485.0,"'Speaking in the Italian Senate in Rome, Mr. Bocelli said that the lockdown measures made him feel “humiliated and offended by being deprived of the freedom to leave my house, despite having committed no crime.'",['Bocelli'],Senate
0,1779,43691.0,"'We are looking at a mass exodus of law enforcement,” said Kyle Reyes, national spokesperson for Law Enforcement'",['Kyle Reyes'],Federal Law Enforcement Training Center (FLETC)
0,1783,44030.0,"'Sunday on CBS’s “Face the Nation,” House Speaker Nancy Pelosi (D-CA) said the Republican lawmaker’s “disarray” and delays on the next coronavirus stimulus package is “causing suffering for America’s families.', 'And again, that they would now be trying to — they’re in disarray, and that delay is causing suffering for America’s families.'",['Nancy Pelosi'],Congress—U.S. House of Representatives
0,1784,44045.0,"'Sunday on\xa0MSNBC, Rep. Ayanna Pressley (D-MA) called President Donald Trump a “threat to the public health and indeed to our very democracy,” while making a case for more government assistance to weather the COVID-19 pandemic.\n\n', 'a threat to the public health and indeed to our very democracy,” she continued.'","['Donald Trump', 'Ayanna Pressley']",Bureau of Land Management (BLM)
0,1788,44262.0,"'The filming “will take place under a strict health regime and the members of the production will be kept apart from others during their stay in Norway”, Agriculture Minister Olaug Bollestad told a news conference.\n\n'",['Olaug Bollestad'],Agriculture Department (USDA)
0,1791,44263.0,"'Dr. Robert R. Redfield, director of the Centers for Disease Control and Prevention (CDC) said on Friday that it is “critically important for public health to open schools this fall.'",['Robert R. Redfield'],Centers for Disease Control and Prevention (CDC)
